Energy	Plot 1
4167.5	4.889e+11
4168	4.903e+11
4168.5	4.917e+11
4169	4.931e+11
4169.5	4.945e+11
4170	4.959e+11
4170.5	4.973e+11
4171	4.987e+11
4171.5	5.001e+11
4172	5.014e+11
4172.5	5.028e+11
4173	5.042e+11
4173.5	5.056e+11
4174	5.07e+11
4174.5	5.083e+11
4175	5.097e+11
4175.5	5.11e+11
4176	5.124e+11
4176.5	5.137e+11
4177	5.151e+11
4177.5	5.164e+11
4178	5.177e+11
4178.5	5.19e+11
4179	5.204e+11
4179.5	5.217e+11
4180	5.23e+11
4180.5	5.243e+11
4181	5.256e+11
4181.5	5.268e+11
4182	5.281e+11
4182.5	5.294e+11
4183	5.307e+11
4183.5	5.32e+11
4184	5.333e+11
4184.5	5.345e+11
4185	5.358e+11
4185.5	5.37e+11
4186	5.383e+11
4186.5	5.395e+11
4187	5.408e+11
4187.5	5.421e+11
4188	5.433e+11
4188.5	5.446e+11
4189	5.459e+11
4189.5	5.471e+11
4190	5.484e+11
4190.5	5.497e+11
4191	5.51e+11
4191.5	5.523e+11
4192	5.535e+11
4192.5	5.548e+11
4193	5.562e+11
4193.5	5.575e+11
4194	5.588e+11
4194.5	5.601e+11
4195	5.615e+11
4195.5	5.628e+11
4196	5.643e+11
4196.5	5.656e+11
4197	5.67e+11
4197.5	5.684e+11
4198	5.699e+11
4198.5	5.713e+11
4199	5.728e+11
4199.5	5.743e+11
4200	5.758e+11
4200.5	5.773e+11
4201	5.788e+11
4201.5	5.804e+11
4202	5.82e+11
4202.5	5.836e+11
4203	5.852e+11
4203.5	5.868e+11
4204	5.885e+11
4204.5	5.902e+11
4205	5.919e+11
4205.5	5.936e+11
4206	5.954e+11
4206.5	5.972e+11
4207	5.989e+11
4207.5	6.008e+11
4208	6.027e+11
4208.5	6.045e+11
4209	6.064e+11
4209.5	6.084e+11
4210	6.103e+11
4210.5	6.124e+11
4211	6.144e+11
4211.5	6.164e+11
4212	6.185e+11
4212.5	6.206e+11
4213	6.227e+11
4213.5	6.249e+11
4214	6.271e+11
4214.5	6.292e+11
4215	6.315e+11
4215.5	6.337e+11
4216	6.36e+11
4216.5	6.384e+11
4217	6.408e+11
4217.5	6.431e+11
4218	6.455e+11
4218.5	6.479e+11
4219	6.504e+11
4219.5	6.529e+11
4220	6.555e+11
4220.5	6.58e+11
4221	6.605e+11
4221.5	6.631e+11
4222	6.658e+11
4222.5	6.685e+11
4223	6.712e+11
4223.5	6.739e+11
4224	6.766e+11
4224.5	6.794e+11
4225	6.822e+11
4225.5	6.851e+11
4226	6.88e+11
4226.5	6.908e+11
4227	6.938e+11
4227.5	6.967e+11
4228	6.997e+11
4228.5	7.028e+11
4229	7.059e+11
4229.5	7.09e+11
4230	7.121e+11
4230.5	7.153e+11
4231	7.186e+11
4231.5	7.218e+11
4232	7.251e+11
4232.5	7.284e+11
4233	7.318e+11
4233.5	7.352e+11
4234	7.388e+11
4234.5	7.423e+11
4235	7.458e+11
4235.5	7.494e+11
4236	7.53e+11
4236.5	7.567e+11
4237	7.606e+11
4237.5	7.644e+11
4238	7.682e+11
4238.5	7.721e+11
4239	7.761e+11
4239.5	7.801e+11
4240	7.843e+11
4240.5	7.884e+11
4241	7.925e+11
4241.5	7.968e+11
4242	8.011e+11
4242.5	8.054e+11
4243	8.1e+11
4243.5	8.144e+11
4244	8.189e+11
4244.5	8.235e+11
4245	8.282e+11
4245.5	8.329e+11
4246	8.378e+11
4246.5	8.426e+11
4247	8.475e+11
4247.5	8.524e+11
4248	8.575e+11
4248.5	8.625e+11
4249	8.678e+11
4249.5	8.73e+11
4250	8.783e+11
4250.5	8.836e+11
4251	8.891e+11
4251.5	8.945e+11
4252	9.002e+11
4252.5	9.058e+11
4253	9.115e+11
4253.5	9.173e+11
4254	9.231e+11
4254.5	9.291e+11
4255	9.351e+11
4255.5	9.412e+11
4256	9.473e+11
4256.5	9.535e+11
4257	9.598e+11
4257.5	9.663e+11
4258	9.727e+11
4258.5	9.792e+11
4259	9.858e+11
4259.5	9.925e+11
4260	9.993e+11
4260.5	1.006e+12
4261	1.013e+12
4261.5	1.02e+12
4262	1.027e+12
4262.5	1.035e+12
4263	1.042e+12
4263.5	1.05e+12
4264	1.057e+12
4264.5	1.065e+12
4265	1.072e+12
4265.5	1.08e+12
4266	1.088e+12
4266.5	1.096e+12
4267	1.104e+12
4267.5	1.113e+12
4268	1.121e+12
4268.5	1.129e+12
4269	1.138e+12
4269.5	1.147e+12
4270	1.156e+12
4270.5	1.165e+12
4271	1.174e+12
4271.5	1.183e+12
4272	1.192e+12
4272.5	1.202e+12
4273	1.211e+12
4273.5	1.221e+12
4274	1.23e+12
4274.5	1.24e+12
4275	1.25e+12
4275.5	1.261e+12
4276	1.271e+12
4276.5	1.281e+12
4277	1.292e+12
4277.5	1.303e+12
4278	1.314e+12
4278.5	1.325e+12
4279	1.336e+12
4279.5	1.347e+12
4280	1.358e+12
4280.5	1.37e+12
4281	1.382e+12
4281.5	1.394e+12
4282	1.406e+12
4282.5	1.418e+12
4283	1.43e+12
4283.5	1.443e+12
4284	1.456e+12
4284.5	1.468e+12
4285	1.481e+12
4285.5	1.494e+12
4286	1.508e+12
4286.5	1.521e+12
4287	1.535e+12
4287.5	1.549e+12
4288	1.563e+12
4288.5	1.577e+12
4289	1.592e+12
4289.5	1.606e+12
4290	1.621e+12
4290.5	1.636e+12
4291	1.651e+12
4291.5	1.667e+12
4292	1.682e+12
4292.5	1.698e+12
4293	1.714e+12
4293.5	1.731e+12
4294	1.747e+12
4294.5	1.764e+12
4295	1.781e+12
4295.5	1.798e+12
4296	1.815e+12
4296.5	1.833e+12
4297	1.851e+12
4297.5	1.869e+12
4298	1.887e+12
4298.5	1.905e+12
4299	1.925e+12
4299.5	1.944e+12
4300	1.963e+12
4300.5	1.982e+12
4301	2.002e+12
4301.5	2.022e+12
4302	2.043e+12
4302.5	2.063e+12
4303	2.084e+12
4303.5	2.105e+12
4304	2.127e+12
4304.5	2.149e+12
4305	2.171e+12
4305.5	2.193e+12
4306	2.215e+12
4306.5	2.238e+12
4307	2.261e+12
4307.5	2.285e+12
4308	2.308e+12
4308.5	2.332e+12
4309	2.356e+12
4309.5	2.381e+12
4310	2.405e+12
4310.5	2.431e+12
4311	2.456e+12
4311.5	2.482e+12
4312	2.507e+12
4312.5	2.534e+12
4313	2.56e+12
4313.5	2.587e+12
4314	2.614e+12
4314.5	2.642e+12
4315	2.669e+12
4315.5	2.697e+12
4316	2.725e+12
4316.5	2.754e+12
4317	2.783e+12
4317.5	2.813e+12
4318	2.842e+12
4318.5	2.872e+12
4319	2.902e+12
4319.5	2.933e+12
4320	2.963e+12
4320.5	2.994e+12
4321	3.026e+12
4321.5	3.058e+12
4322	3.089e+12
4322.5	3.122e+12
4323	3.155e+12
4323.5	3.188e+12
4324	3.221e+12
4324.5	3.255e+12
4325	3.289e+12
4325.5	3.323e+12
4326	3.358e+12
4326.5	3.393e+12
4327	3.428e+12
4327.5	3.464e+12
4328	3.5e+12
4328.5	3.536e+12
4329	3.573e+12
4329.5	3.61e+12
4330	3.647e+12
4330.5	3.685e+12
4331	3.724e+12
4331.5	3.762e+12
4332	3.801e+12
4332.5	3.84e+12
4333	3.879e+12
4333.5	3.919e+12
4334	3.96e+12
4334.5	4e+12
4335	4.041e+12
4335.5	4.083e+12
4336	4.125e+12
4336.5	4.167e+12
4337	4.21e+12
4337.5	4.252e+12
4338	4.296e+12
4338.5	4.339e+12
4339	4.383e+12
4339.5	4.428e+12
4340	4.473e+12
4340.5	4.518e+12
4341	4.564e+12
4341.5	4.61e+12
4342	4.656e+12
4342.5	4.703e+12
4343	4.75e+12
4343.5	4.798e+12
4344	4.846e+12
4344.5	4.894e+12
4345	4.943e+12
4345.5	4.992e+12
4346	5.042e+12
4346.5	5.092e+12
4347	5.142e+12
4347.5	5.193e+12
4348	5.244e+12
4348.5	5.296e+12
4349	5.347e+12
4349.5	5.4e+12
4350	5.452e+12
4350.5	5.505e+12
4351	5.559e+12
4351.5	5.613e+12
4352	5.667e+12
4352.5	5.721e+12
4353	5.776e+12
4353.5	5.831e+12
4354	5.887e+12
4354.5	5.943e+12
4355	6e+12
4355.5	6.056e+12
4356	6.113e+12
4356.5	6.171e+12
4357	6.228e+12
4357.5	6.287e+12
4358	6.345e+12
4358.5	6.404e+12
4359	6.463e+12
4359.5	6.522e+12
4360	6.582e+12
4360.5	6.643e+12
4361	6.703e+12
4361.5	6.764e+12
4362	6.825e+12
4362.5	6.886e+12
4363	6.947e+12
4363.5	7.01e+12
4364	7.072e+12
4364.5	7.134e+12
4365	7.197e+12
4365.5	7.26e+12
4366	7.323e+12
4366.5	7.387e+12
4367	7.451e+12
4367.5	7.515e+12
4368	7.579e+12
4368.5	7.643e+12
4369	7.708e+12
4369.5	7.773e+12
4370	7.838e+12
4370.5	7.903e+12
4371	7.968e+12
4371.5	8.034e+12
4372	8.1e+12
4372.5	8.165e+12
4373	8.231e+12
4373.5	8.297e+12
4374	8.363e+12
4374.5	8.429e+12
4375	8.496e+12
4375.5	8.562e+12
4376	8.628e+12
4376.5	8.694e+12
4377	8.761e+12
4377.5	8.827e+12
4378	8.894e+12
4378.5	8.96e+12
4379	9.026e+12
4379.5	9.092e+12
4380	9.158e+12
4380.5	9.224e+12
4381	9.291e+12
4381.5	9.356e+12
4382	9.422e+12
4382.5	9.487e+12
4383	9.552e+12
4383.5	9.617e+12
4384	9.683e+12
4384.5	9.747e+12
4385	9.811e+12
4385.5	9.875e+12
4386	9.939e+12
4386.5	1e+13
4387	1.007e+13
4387.5	1.013e+13
4388	1.019e+13
4388.5	1.025e+13
4389	1.031e+13
4389.5	1.038e+13
4390	1.044e+13
4390.5	1.05e+13
4391	1.056e+13
4391.5	1.062e+13
4392	1.067e+13
4392.5	1.073e+13
4393	1.079e+13
4393.5	1.085e+13
4394	1.09e+13
4394.5	1.096e+13
4395	1.101e+13
4395.5	1.107e+13
4396	1.112e+13
4396.5	1.118e+13
4397	1.123e+13
4397.5	1.128e+13
4398	1.133e+13
4398.5	1.138e+13
4399	1.143e+13
4399.5	1.148e+13
4400	1.153e+13
4400.5	1.158e+13
4401	1.162e+13
4401.5	1.167e+13
4402	1.171e+13
4402.5	1.176e+13
4403	1.18e+13
4403.5	1.184e+13
4404	1.188e+13
4404.5	1.192e+13
4405	1.196e+13
4405.5	1.2e+13
4406	1.203e+13
4406.5	1.207e+13
4407	1.21e+13
4407.5	1.214e+13
4408	1.217e+13
4408.5	1.22e+13
4409	1.223e+13
4409.5	1.226e+13
4410	1.229e+13
4410.5	1.232e+13
4411	1.235e+13
4411.5	1.237e+13
4412	1.239e+13
4412.5	1.242e+13
4413	1.244e+13
4413.5	1.246e+13
4414	1.248e+13
4414.5	1.25e+13
4415	1.251e+13
4415.5	1.253e+13
4416	1.254e+13
4416.5	1.256e+13
4417	1.257e+13
4417.5	1.258e+13
4418	1.259e+13
4418.5	1.26e+13
4419	1.261e+13
4419.5	1.262e+13
4420	1.262e+13
4420.5	1.263e+13
4421	1.263e+13
4421.5	1.263e+13
4422	1.263e+13
4422.5	1.264e+13
4423	1.263e+13
4423.5	1.263e+13
4424	1.263e+13
4424.5	1.262e+13
4425	1.262e+13
4425.5	1.261e+13
4426	1.261e+13
4426.5	1.26e+13
4427	1.259e+13
4427.5	1.258e+13
4428	1.257e+13
4428.5	1.256e+13
4429	1.255e+13
4429.5	1.253e+13
4430	1.252e+13
4430.5	1.251e+13
4431	1.249e+13
4431.5	1.248e+13
4432	1.246e+13
4432.5	1.244e+13
4433	1.242e+13
4433.5	1.24e+13
4434	1.239e+13
4434.5	1.237e+13
4435	1.235e+13
4435.5	1.232e+13
4436	1.23e+13
4436.5	1.228e+13
4437	1.226e+13
4437.5	1.224e+13
4438	1.222e+13
4438.5	1.219e+13
4439	1.217e+13
4439.5	1.215e+13
4440	1.212e+13
4440.5	1.21e+13
4441	1.208e+13
4441.5	1.205e+13
4442	1.203e+13
4442.5	1.2e+13
4443	1.198e+13
4443.5	1.196e+13
4444	1.193e+13
4444.5	1.191e+13
4445	1.189e+13
4445.5	1.186e+13
4446	1.184e+13
4446.5	1.182e+13
4447	1.179e+13
4447.5	1.177e+13
4448	1.175e+13
4448.5	1.173e+13
4449	1.171e+13
4449.5	1.169e+13
4450	1.167e+13
4450.5	1.165e+13
4451	1.163e+13
4451.5	1.161e+13
4452	1.159e+13
4452.5	1.157e+13
4453	1.155e+13
4453.5	1.153e+13
4454	1.152e+13
4454.5	1.15e+13
4455	1.149e+13
4455.5	1.147e+13
4456	1.146e+13
4456.5	1.144e+13
4457	1.143e+13
4457.5	1.142e+13
4458	1.141e+13
4458.5	1.14e+13
4459	1.139e+13
4459.5	1.138e+13
4460	1.137e+13
4460.5	1.136e+13
4461	1.135e+13
4461.5	1.134e+13
4462	1.134e+13
4462.5	1.133e+13
4463	1.133e+13
4463.5	1.132e+13
4464	1.132e+13
4464.5	1.131e+13
4465	1.131e+13
4465.5	1.131e+13
4466	1.131e+13
4466.5	1.131e+13
4467	1.131e+13
4467.5	1.131e+13
4468	1.131e+13
4468.5	1.131e+13
4469	1.131e+13
4469.5	1.131e+13
4470	1.131e+13
4470.5	1.132e+13
4471	1.132e+13
4471.5	1.132e+13
4472	1.133e+13
4472.5	1.133e+13
4473	1.134e+13
4473.5	1.134e+13
4474	1.135e+13
4474.5	1.135e+13
4475	1.136e+13
4475.5	1.136e+13
4476	1.137e+13
4476.5	1.138e+13
4477	1.138e+13
4477.5	1.139e+13
4478	1.14e+13
4478.5	1.14e+13
4479	1.141e+13
4479.5	1.142e+13
4480	1.142e+13
4480.5	1.143e+13
4481	1.144e+13
4481.5	1.144e+13
4482	1.145e+13
4482.5	1.145e+13
4483	1.146e+13
4483.5	1.147e+13
4484	1.147e+13
4484.5	1.148e+13
4485	1.148e+13
4485.5	1.149e+13
4486	1.149e+13
4486.5	1.15e+13
4487	1.15e+13
4487.5	1.151e+13
4488	1.151e+13
4488.5	1.152e+13
4489	1.152e+13
4489.5	1.152e+13
4490	1.152e+13
4490.5	1.153e+13
4491	1.153e+13
4491.5	1.153e+13
4492	1.153e+13
4492.5	1.153e+13
4493	1.154e+13
4493.5	1.154e+13
4494	1.154e+13
4494.5	1.154e+13
4495	1.154e+13
4495.5	1.154e+13
4496	1.154e+13
4496.5	1.153e+13
4497	1.153e+13
4497.5	1.153e+13
4498	1.153e+13
4498.5	1.153e+13
4499	1.153e+13
4499.5	1.152e+13
4500	1.152e+13
4500.5	1.152e+13
4501	1.152e+13
4501.5	1.151e+13
4502	1.151e+13
4502.5	1.151e+13
4503	1.15e+13
4503.5	1.15e+13
4504	1.15e+13
4504.5	1.149e+13
4505	1.149e+13
4505.5	1.149e+13
4506	1.148e+13
4506.5	1.148e+13
4507	1.147e+13
4507.5	1.147e+13
4508	1.147e+13
4508.5	1.146e+13
4509	1.146e+13
4509.5	1.146e+13
4510	1.145e+13
4510.5	1.145e+13
4511	1.144e+13
4511.5	1.144e+13
4512	1.144e+13
4512.5	1.143e+13
4513	1.143e+13
4513.5	1.143e+13
4514	1.142e+13
4514.5	1.142e+13
4515	1.142e+13
4515.5	1.142e+13
4516	1.141e+13
4516.5	1.141e+13
4517	1.141e+13
4517.5	1.141e+13
4518	1.14e+13
4518.5	1.14e+13
4519	1.14e+13
4519.5	1.14e+13
4520	1.139e+13
4520.5	1.139e+13
4521	1.139e+13
4521.5	1.139e+13
4522	1.139e+13
4522.5	1.139e+13
4523	1.139e+13
4523.5	1.139e+13
4524	1.138e+13
4524.5	1.138e+13
4525	1.138e+13
4525.5	1.138e+13
4526	1.138e+13
4526.5	1.138e+13
4527	1.138e+13
4527.5	1.138e+13
4528	1.138e+13
4528.5	1.138e+13
4529	1.139e+13
4529.5	1.139e+13
4530	1.139e+13
4530.5	1.139e+13
4531	1.139e+13
4531.5	1.139e+13
4532	1.139e+13
4532.5	1.139e+13
4533	1.139e+13
4533.5	1.139e+13
4534	1.139e+13
4534.5	1.14e+13
4535	1.14e+13
4535.5	1.14e+13
4536	1.14e+13
4536.5	1.14e+13
4537	1.14e+13
4537.5	1.14e+13
4538	1.14e+13
4538.5	1.14e+13
4539	1.14e+13
4539.5	1.14e+13
4540	1.14e+13
4540.5	1.14e+13
4541	1.14e+13
4541.5	1.14e+13
4542	1.14e+13
4542.5	1.141e+13
4543	1.14e+13
4543.5	1.14e+13
4544	1.14e+13
4544.5	1.14e+13
4545	1.14e+13
4545.5	1.14e+13
4546	1.14e+13
4546.5	1.14e+13
4547	1.14e+13
4547.5	1.14e+13
4548	1.139e+13
4548.5	1.139e+13
4549	1.139e+13
4549.5	1.139e+13
4550	1.139e+13
4550.5	1.139e+13
4551	1.139e+13
4551.5	1.138e+13
4552	1.138e+13
4552.5	1.138e+13
4553	1.138e+13
4553.5	1.138e+13
4554	1.137e+13
4554.5	1.137e+13
4555	1.137e+13
4555.5	1.137e+13
4556	1.137e+13
4556.5	1.137e+13
4557	1.136e+13
4557.5	1.136e+13
4558	1.136e+13
4558.5	1.136e+13
4559	1.136e+13
4559.5	1.136e+13
4560	1.136e+13
4560.5	1.136e+13
4561	1.135e+13
4561.5	1.135e+13
4562	1.135e+13
4562.5	1.135e+13
4563	1.135e+13
4563.5	1.135e+13
4564	1.135e+13
4564.5	1.135e+13
4565	1.135e+13
4565.5	1.135e+13
4566	1.135e+13
4566.5	1.135e+13
4567	1.134e+13
4567.5	1.134e+13
4568	1.134e+13
4568.5	1.134e+13
4569	1.134e+13
4569.5	1.134e+13
4570	1.134e+13
4570.5	1.134e+13
4571	1.134e+13
4571.5	1.134e+13
4572	1.134e+13
4572.5	1.134e+13
4573	1.134e+13
4573.5	1.134e+13
4574	1.134e+13
4574.5	1.134e+13
4575	1.134e+13
4575.5	1.134e+13
4576	1.134e+13
4576.5	1.134e+13
4577	1.134e+13
4577.5	1.134e+13
4578	1.134e+13
4578.5	1.134e+13
4579	1.134e+13
4579.5	1.134e+13
4580	1.134e+13
4580.5	1.134e+13
4581	1.134e+13
4581.5	1.134e+13
4582	1.134e+13
4582.5	1.134e+13
4583	1.134e+13
4583.5	1.134e+13
4584	1.134e+13
4584.5	1.134e+13
4585	1.133e+13
4585.5	1.133e+13
4586	1.133e+13
4586.5	1.133e+13
4587	1.133e+13
4587.5	1.133e+13
4588	1.133e+13
4588.5	1.133e+13
4589	1.133e+13
4589.5	1.133e+13
4590	1.133e+13
4590.5	1.132e+13
4591	1.132e+13
4591.5	1.132e+13
4592	1.132e+13
4592.5	1.132e+13
4593	1.132e+13
4593.5	1.132e+13
4594	1.132e+13
4594.5	1.132e+13
4595	1.132e+13
4595.5	1.132e+13
4596	1.132e+13
4596.5	1.131e+13
4597	1.131e+13
4597.5	1.131e+13
4598	1.131e+13
4598.5	1.131e+13
4599	1.131e+13
4599.5	1.131e+13
4600	1.131e+13
4600.5	1.131e+13
4601	1.131e+13
4601.5	1.131e+13
4602	1.131e+13
4602.5	1.131e+13
4603	1.131e+13
4603.5	1.131e+13
4604	1.131e+13
4604.5	1.131e+13
4605	1.131e+13
4605.5	1.131e+13
4606	1.131e+13
4606.5	1.131e+13
4607	1.131e+13
4607.5	1.131e+13
4608	1.131e+13
4608.5	1.131e+13
4609	1.131e+13
4609.5	1.131e+13
4610	1.131e+13
4610.5	1.131e+13
4611	1.131e+13
4611.5	1.131e+13
4612	1.131e+13
4612.5	1.131e+13
4613	1.131e+13
4613.5	1.131e+13
4614	1.131e+13
4614.5	1.131e+13
4615	1.131e+13
4615.5	1.131e+13
4616	1.131e+13
4616.5	1.131e+13
4617	1.131e+13
4617.5	1.131e+13
4618	1.131e+13
4618.5	1.131e+13
4619	1.131e+13
4619.5	1.131e+13
4620	1.131e+13
4620.5	1.131e+13
4621	1.131e+13
4621.5	1.131e+13
4622	1.131e+13
4622.5	1.131e+13
4623	1.131e+13
4623.5	1.131e+13
4624	1.13e+13
4624.5	1.13e+13
4625	1.13e+13
4625.5	1.13e+13
4626	1.13e+13
4626.5	1.13e+13
4627	1.13e+13
4627.5	1.13e+13
4628	1.13e+13
4628.5	1.13e+13
4629	1.13e+13
4629.5	1.13e+13
4630	1.13e+13
4630.5	1.13e+13
4631	1.13e+13
4631.5	1.13e+13
4632	1.13e+13
4632.5	1.13e+13
4633	1.13e+13
4633.5	1.13e+13
4634	1.13e+13
4634.5	1.13e+13
4635	1.13e+13
