Energy	Plot 1
4212.5	6.628e+12
4213	6.622e+12
4213.5	6.617e+12
4214	6.611e+12
4214.5	6.604e+12
4215	6.597e+12
4215.5	6.59e+12
4216	6.582e+12
4216.5	6.575e+12
4217	6.566e+12
4217.5	6.557e+12
4218	6.548e+12
4218.5	6.538e+12
4219	6.528e+12
4219.5	6.519e+12
4220	6.508e+12
4220.5	6.497e+12
4221	6.486e+12
4221.5	6.474e+12
4222	6.462e+12
4222.5	6.45e+12
4223	6.438e+12
4223.5	6.425e+12
4224	6.412e+12
4224.5	6.399e+12
4225	6.385e+12
4225.5	6.372e+12
4226	6.358e+12
4226.5	6.344e+12
4227	6.329e+12
4227.5	6.315e+12
4228	6.3e+12
4228.5	6.286e+12
4229	6.271e+12
4229.5	6.255e+12
4230	6.24e+12
4230.5	6.224e+12
4231	6.209e+12
4231.5	6.194e+12
4232	6.178e+12
4232.5	6.162e+12
4233	6.146e+12
4233.5	6.131e+12
4234	6.115e+12
4234.5	6.099e+12
4235	6.083e+12
4235.5	6.067e+12
4236	6.052e+12
4236.5	6.036e+12
4237	6.021e+12
4237.5	6.005e+12
4238	5.989e+12
4238.5	5.974e+12
4239	5.959e+12
4239.5	5.944e+12
4240	5.929e+12
4240.5	5.915e+12
4241	5.9e+12
4241.5	5.885e+12
4242	5.871e+12
4242.5	5.858e+12
4243	5.844e+12
4243.5	5.831e+12
4244	5.817e+12
4244.5	5.805e+12
4245	5.792e+12
4245.5	5.78e+12
4246	5.769e+12
4246.5	5.757e+12
4247	5.746e+12
4247.5	5.735e+12
4248	5.724e+12
4248.5	5.714e+12
4249	5.705e+12
4249.5	5.696e+12
4250	5.686e+12
4250.5	5.678e+12
4251	5.67e+12
4251.5	5.662e+12
4252	5.655e+12
4252.5	5.648e+12
4253	5.641e+12
4253.5	5.635e+12
4254	5.629e+12
4254.5	5.625e+12
4255	5.62e+12
4255.5	5.616e+12
4256	5.611e+12
4256.5	5.608e+12
4257	5.605e+12
4257.5	5.603e+12
4258	5.601e+12
4258.5	5.599e+12
4259	5.597e+12
4259.5	5.597e+12
4260	5.596e+12
4260.5	5.597e+12
4261	5.597e+12
4261.5	5.598e+12
4262	5.599e+12
4262.5	5.601e+12
4263	5.603e+12
4263.5	5.605e+12
4264	5.608e+12
4264.5	5.611e+12
4265	5.614e+12
4265.5	5.618e+12
4266	5.622e+12
4266.5	5.627e+12
4267	5.632e+12
4267.5	5.637e+12
4268	5.642e+12
4268.5	5.647e+12
4269	5.653e+12
4269.5	5.66e+12
4270	5.666e+12
4270.5	5.672e+12
4271	5.678e+12
4271.5	5.685e+12
4272	5.692e+12
4272.5	5.7e+12
4273	5.707e+12
4273.5	5.715e+12
4274	5.722e+12
4274.5	5.729e+12
4275	5.737e+12
4275.5	5.745e+12
4276	5.753e+12
4276.5	5.761e+12
4277	5.769e+12
4277.5	5.777e+12
4278	5.785e+12
4278.5	5.793e+12
4279	5.801e+12
4279.5	5.809e+12
4280	5.816e+12
4280.5	5.824e+12
4281	5.832e+12
4281.5	5.84e+12
4282	5.847e+12
4282.5	5.855e+12
4283	5.862e+12
4283.5	5.869e+12
4284	5.876e+12
4284.5	5.883e+12
4285	5.889e+12
4285.5	5.895e+12
4286	5.901e+12
4286.5	5.907e+12
4287	5.913e+12
4287.5	5.919e+12
4288	5.924e+12
4288.5	5.929e+12
4289	5.933e+12
4289.5	5.937e+12
4290	5.942e+12
4290.5	5.946e+12
4291	5.949e+12
4291.5	5.952e+12
4292	5.955e+12
4292.5	5.958e+12
4293	5.961e+12
4293.5	5.963e+12
4294	5.965e+12
4294.5	5.966e+12
4295	5.967e+12
4295.5	5.968e+12
4296	5.97e+12
4296.5	5.97e+12
4297	5.971e+12
4297.5	5.97e+12
4298	5.97e+12
4298.5	5.969e+12
4299	5.969e+12
4299.5	5.968e+12
4300	5.967e+12
4300.5	5.965e+12
4301	5.963e+12
4301.5	5.962e+12
4302	5.959e+12
4302.5	5.957e+12
4303	5.955e+12
4303.5	5.952e+12
4304	5.949e+12
4304.5	5.946e+12
4305	5.943e+12
4305.5	5.939e+12
4306	5.936e+12
4306.5	5.932e+12
4307	5.928e+12
4307.5	5.925e+12
4308	5.921e+12
4308.5	5.917e+12
4309	5.913e+12
4309.5	5.909e+12
4310	5.905e+12
4310.5	5.902e+12
4311	5.898e+12
4311.5	5.894e+12
4312	5.89e+12
4312.5	5.886e+12
4313	5.882e+12
4313.5	5.878e+12
4314	5.875e+12
4314.5	5.871e+12
4315	5.868e+12
4315.5	5.864e+12
4316	5.861e+12
4316.5	5.858e+12
4317	5.855e+12
4317.5	5.852e+12
4318	5.849e+12
4318.5	5.846e+12
4319	5.843e+12
4319.5	5.841e+12
4320	5.839e+12
4320.5	5.836e+12
4321	5.834e+12
4321.5	5.832e+12
4322	5.83e+12
4322.5	5.828e+12
4323	5.827e+12
4323.5	5.825e+12
4324	5.824e+12
4324.5	5.822e+12
4325	5.821e+12
4325.5	5.82e+12
4326	5.819e+12
4326.5	5.818e+12
4327	5.817e+12
4327.5	5.816e+12
4328	5.815e+12
4328.5	5.815e+12
4329	5.814e+12
4329.5	5.814e+12
4330	5.814e+12
4330.5	5.813e+12
4331	5.813e+12
4331.5	5.813e+12
4332	5.813e+12
4332.5	5.813e+12
4333	5.813e+12
4333.5	5.813e+12
4334	5.813e+12
4334.5	5.814e+12
4335	5.814e+12
4335.5	5.814e+12
4336	5.814e+12
4336.5	5.815e+12
4337	5.815e+12
4337.5	5.815e+12
4338	5.816e+12
4338.5	5.816e+12
4339	5.817e+12
4339.5	5.817e+12
4340	5.818e+12
4340.5	5.819e+12
4341	5.819e+12
4341.5	5.82e+12
4342	5.82e+12
4342.5	5.821e+12
4343	5.822e+12
4343.5	5.823e+12
4344	5.824e+12
4344.5	5.824e+12
4345	5.825e+12
4345.5	5.826e+12
4346	5.827e+12
4346.5	5.829e+12
4347	5.83e+12
4347.5	5.831e+12
4348	5.832e+12
4348.5	5.834e+12
4349	5.835e+12
4349.5	5.836e+12
4350	5.838e+12
4350.5	5.84e+12
4351	5.841e+12
4351.5	5.843e+12
4352	5.845e+12
4352.5	5.846e+12
4353	5.848e+12
4353.5	5.85e+12
4354	5.852e+12
4354.5	5.854e+12
4355	5.856e+12
4355.5	5.858e+12
4356	5.86e+12
4356.5	5.862e+12
4357	5.863e+12
4357.5	5.865e+12
4358	5.867e+12
4358.5	5.869e+12
4359	5.871e+12
4359.5	5.872e+12
4360	5.874e+12
4360.5	5.875e+12
4361	5.877e+12
4361.5	5.878e+12
4362	5.879e+12
4362.5	5.88e+12
4363	5.881e+12
4363.5	5.882e+12
4364	5.883e+12
4364.5	5.883e+12
4365	5.884e+12
4365.5	5.884e+12
4366	5.884e+12
4366.5	5.884e+12
4367	5.884e+12
4367.5	5.884e+12
4368	5.884e+12
4368.5	5.883e+12
4369	5.883e+12
4369.5	5.882e+12
4370	5.881e+12
4370.5	5.88e+12
4371	5.879e+12
4371.5	5.877e+12
4372	5.876e+12
4372.5	5.874e+12
4373	5.873e+12
4373.5	5.871e+12
4374	5.869e+12
4374.5	5.867e+12
4375	5.866e+12
4375.5	5.863e+12
4376	5.861e+12
4376.5	5.859e+12
4377	5.857e+12
4377.5	5.855e+12
4378	5.853e+12
4378.5	5.851e+12
4379	5.848e+12
4379.5	5.846e+12
4380	5.844e+12
4380.5	5.842e+12
4381	5.841e+12
4381.5	5.838e+12
4382	5.837e+12
4382.5	5.835e+12
4383	5.833e+12
4383.5	5.832e+12
4384	5.831e+12
4384.5	5.829e+12
4385	5.828e+12
4385.5	5.827e+12
4386	5.827e+12
4386.5	5.826e+12
4387	5.826e+12
4387.5	5.825e+12
4388	5.825e+12
4388.5	5.825e+12
4389	5.825e+12
4389.5	5.826e+12
4390	5.827e+12
4390.5	5.827e+12
4391	5.828e+12
4391.5	5.829e+12
4392	5.83e+12
4392.5	5.831e+12
4393	5.833e+12
4393.5	5.834e+12
4394	5.836e+12
4394.5	5.837e+12
4395	5.839e+12
4395.5	5.841e+12
4396	5.843e+12
4396.5	5.844e+12
4397	5.846e+12
4397.5	5.848e+12
4398	5.85e+12
4398.5	5.852e+12
4399	5.854e+12
4399.5	5.855e+12
4400	5.857e+12
4400.5	5.858e+12
4401	5.86e+12
4401.5	5.861e+12
4402	5.863e+12
4402.5	5.864e+12
4403	5.865e+12
4403.5	5.866e+12
4404	5.867e+12
4404.5	5.868e+12
4405	5.868e+12
4405.5	5.869e+12
4406	5.869e+12
4406.5	5.869e+12
4407	5.869e+12
4407.5	5.87e+12
4408	5.87e+12
4408.5	5.869e+12
4409	5.869e+12
4409.5	5.868e+12
4410	5.868e+12
4410.5	5.868e+12
4411	5.867e+12
4411.5	5.866e+12
4412	5.865e+12
4412.5	5.864e+12
4413	5.863e+12
4413.5	5.862e+12
4414	5.861e+12
4414.5	5.859e+12
4415	5.858e+12
4415.5	5.857e+12
4416	5.855e+12
4416.5	5.855e+12
4417	5.853e+12
4417.5	5.852e+12
4418	5.85e+12
4418.5	5.849e+12
4419	5.848e+12
4419.5	5.847e+12
4420	5.846e+12
4420.5	5.844e+12
4421	5.843e+12
4421.5	5.842e+12
4422	5.841e+12
4422.5	5.84e+12
4423	5.839e+12
4423.5	5.838e+12
4424	5.837e+12
4424.5	5.837e+12
4425	5.836e+12
4425.5	5.836e+12
4426	5.835e+12
4426.5	5.834e+12
4427	5.834e+12
4427.5	5.834e+12
4428	5.834e+12
4428.5	5.834e+12
4429	5.834e+12
4429.5	5.833e+12
4430	5.834e+12
4430.5	5.834e+12
4431	5.834e+12
4431.5	5.834e+12
4432	5.835e+12
4432.5	5.835e+12
4433	5.835e+12
4433.5	5.835e+12
4434	5.836e+12
4434.5	5.836e+12
4435	5.837e+12
4435.5	5.837e+12
4436	5.837e+12
4436.5	5.838e+12
4437	5.838e+12
4437.5	5.839e+12
4438	5.839e+12
4438.5	5.839e+12
4439	5.84e+12
4439.5	5.84e+12
4440	5.841e+12
4440.5	5.841e+12
4441	5.841e+12
4441.5	5.841e+12
4442	5.841e+12
4442.5	5.842e+12
4443	5.842e+12
4443.5	5.842e+12
4444	5.842e+12
4444.5	5.842e+12
4445	5.842e+12
4445.5	5.843e+12
4446	5.843e+12
4446.5	5.843e+12
4447	5.843e+12
4447.5	5.843e+12
4448	5.843e+12
4448.5	5.843e+12
4449	5.844e+12
4449.5	5.844e+12
4450	5.844e+12
4450.5	5.844e+12
4451	5.844e+12
4451.5	5.845e+12
4452	5.845e+12
4452.5	5.845e+12
4453	5.845e+12
4453.5	5.845e+12
4454	5.846e+12
4454.5	5.846e+12
4455	5.847e+12
4455.5	5.847e+12
4456	5.847e+12
4456.5	5.847e+12
4457	5.847e+12
4457.5	5.848e+12
4458	5.848e+12
4458.5	5.848e+12
4459	5.848e+12
4459.5	5.848e+12
4460	5.848e+12
4460.5	5.849e+12
4461	5.849e+12
4461.5	5.849e+12
4462	5.849e+12
4462.5	5.849e+12
4463	5.849e+12
4463.5	5.849e+12
4464	5.849e+12
4464.5	5.849e+12
4465	5.848e+12
4465.5	5.848e+12
4466	5.848e+12
4466.5	5.847e+12
4467	5.847e+12
4467.5	5.847e+12
4468	5.846e+12
4468.5	5.846e+12
4469	5.846e+12
4469.5	5.845e+12
4470	5.845e+12
4470.5	5.844e+12
4471	5.843e+12
4471.5	5.843e+12
4472	5.843e+12
4472.5	5.843e+12
4473	5.843e+12
4473.5	5.842e+12
4474	5.842e+12
4474.5	5.841e+12
4475	5.842e+12
4475.5	5.841e+12
4476	5.841e+12
4476.5	5.841e+12
4477	5.841e+12
4477.5	5.841e+12
4478	5.841e+12
4478.5	5.841e+12
4479	5.841e+12
4479.5	5.841e+12
4480	5.841e+12
4480.5	5.841e+12
4481	5.842e+12
4481.5	5.842e+12
4482	5.842e+12
4482.5	5.842e+12
4483	5.842e+12
4483.5	5.842e+12
4484	5.842e+12
4484.5	5.843e+12
4485	5.843e+12
4485.5	5.842e+12
4486	5.842e+12
4486.5	5.842e+12
4487	5.842e+12
4487.5	5.842e+12
4488	5.841e+12
4488.5	5.841e+12
4489	5.84e+12
4489.5	5.84e+12
4490	5.84e+12
4490.5	5.839e+12
4491	5.838e+12
4491.5	5.838e+12
4492	5.836e+12
4492.5	5.836e+12
4493	5.835e+12
4493.5	5.834e+12
4494	5.833e+12
4494.5	5.832e+12
4495	5.831e+12
4495.5	5.83e+12
4496	5.829e+12
4496.5	5.828e+12
4497	5.827e+12
4497.5	5.826e+12
4498	5.825e+12
4498.5	5.824e+12
4499	5.823e+12
4499.5	5.823e+12
4500	5.822e+12
4500.5	5.821e+12
4501	5.82e+12
4501.5	5.82e+12
4502	5.819e+12
4502.5	5.819e+12
4503	5.819e+12
4503.5	5.818e+12
4504	5.818e+12
4504.5	5.818e+12
4505	5.818e+12
4505.5	5.818e+12
4506	5.818e+12
4506.5	5.818e+12
4507	5.818e+12
4507.5	5.819e+12
4508	5.819e+12
4508.5	5.82e+12
4509	5.82e+12
4509.5	5.821e+12
4510	5.821e+12
4510.5	5.822e+12
4511	5.822e+12
4511.5	5.823e+12
4512	5.823e+12
4512.5	5.824e+12
4513	5.824e+12
4513.5	5.825e+12
4514	5.825e+12
4514.5	5.826e+12
4515	5.826e+12
4515.5	5.826e+12
4516	5.827e+12
4516.5	5.827e+12
4517	5.827e+12
4517.5	5.827e+12
