Energy	Plot 1
4348.5	9.898e+11
4349	9.936e+11
4349.5	9.975e+11
4350	1.001e+12
4350.5	1.006e+12
4351	1.01e+12
4351.5	1.014e+12
4352	1.018e+12
4352.5	1.023e+12
4353	1.027e+12
4353.5	1.032e+12
4354	1.037e+12
4354.5	1.041e+12
4355	1.046e+12
4355.5	1.051e+12
4356	1.056e+12
4356.5	1.062e+12
4357	1.067e+12
4357.5	1.072e+12
4358	1.078e+12
4358.5	1.084e+12
4359	1.089e+12
4359.5	1.095e+12
4360	1.101e+12
4360.5	1.107e+12
4361	1.113e+12
4361.5	1.119e+12
4362	1.126e+12
4362.5	1.132e+12
4363	1.139e+12
4363.5	1.146e+12
4364	1.152e+12
4364.5	1.159e+12
4365	1.166e+12
4365.5	1.173e+12
4366	1.181e+12
4366.5	1.188e+12
4367	1.195e+12
4367.5	1.203e+12
4368	1.211e+12
4368.5	1.218e+12
4369	1.226e+12
4369.5	1.234e+12
4370	1.243e+12
4370.5	1.251e+12
4371	1.259e+12
4371.5	1.268e+12
4372	1.276e+12
4372.5	1.285e+12
4373	1.294e+12
4373.5	1.303e+12
4374	1.312e+12
4374.5	1.321e+12
4375	1.331e+12
4375.5	1.34e+12
4376	1.35e+12
4376.5	1.36e+12
4377	1.37e+12
4377.5	1.38e+12
4378	1.39e+12
4378.5	1.4e+12
4379	1.411e+12
4379.5	1.422e+12
4380	1.433e+12
4380.5	1.444e+12
4381	1.455e+12
4381.5	1.466e+12
4382	1.478e+12
4382.5	1.489e+12
4383	1.501e+12
4383.5	1.513e+12
4384	1.526e+12
4384.5	1.538e+12
4385	1.551e+12
4385.5	1.564e+12
4386	1.577e+12
4386.5	1.59e+12
4387	1.604e+12
4387.5	1.617e+12
4388	1.631e+12
4388.5	1.645e+12
4389	1.66e+12
4389.5	1.674e+12
4390	1.689e+12
4390.5	1.704e+12
4391	1.72e+12
4391.5	1.735e+12
4392	1.751e+12
4392.5	1.767e+12
4393	1.784e+12
4393.5	1.8e+12
4394	1.817e+12
4394.5	1.835e+12
4395	1.852e+12
4395.5	1.87e+12
4396	1.888e+12
4396.5	1.906e+12
4397	1.925e+12
4397.5	1.944e+12
4398	1.963e+12
4398.5	1.983e+12
4399	2.003e+12
4399.5	2.023e+12
4400	2.043e+12
4400.5	2.064e+12
4401	2.085e+12
4401.5	2.107e+12
4402	2.129e+12
4402.5	2.151e+12
4403	2.174e+12
4403.5	2.197e+12
4404	2.22e+12
4404.5	2.244e+12
4405	2.268e+12
4405.5	2.292e+12
4406	2.317e+12
4406.5	2.342e+12
4407	2.368e+12
4407.5	2.394e+12
4408	2.42e+12
4408.5	2.447e+12
4409	2.474e+12
4409.5	2.502e+12
4410	2.53e+12
4410.5	2.559e+12
4411	2.588e+12
4411.5	2.617e+12
4412	2.646e+12
4412.5	2.677e+12
4413	2.707e+12
4413.5	2.739e+12
4414	2.77e+12
4414.5	2.802e+12
4415	2.834e+12
4415.5	2.867e+12
4416	2.901e+12
4416.5	2.935e+12
4417	2.969e+12
4417.5	3.004e+12
4418	3.039e+12
4418.5	3.075e+12
4419	3.112e+12
4419.5	3.149e+12
4420	3.186e+12
4420.5	3.224e+12
4421	3.262e+12
4421.5	3.301e+12
4422	3.341e+12
4422.5	3.381e+12
4423	3.421e+12
4423.5	3.462e+12
4424	3.504e+12
4424.5	3.546e+12
4425	3.589e+12
4425.5	3.632e+12
4426	3.676e+12
4426.5	3.72e+12
4427	3.765e+12
4427.5	3.811e+12
4428	3.857e+12
4428.5	3.904e+12
4429	3.951e+12
4429.5	3.999e+12
4430	4.048e+12
4430.5	4.097e+12
4431	4.147e+12
4431.5	4.197e+12
4432	4.248e+12
4432.5	4.3e+12
4433	4.352e+12
4433.5	4.405e+12
4434	4.459e+12
4434.5	4.513e+12
4435	4.568e+12
4435.5	4.623e+12
4436	4.68e+12
4436.5	4.736e+12
4437	4.795e+12
4437.5	4.853e+12
4438	4.912e+12
4438.5	4.972e+12
4439	5.032e+12
4439.5	5.093e+12
4440	5.156e+12
4440.5	5.218e+12
4441	5.282e+12
4441.5	5.346e+12
4442	5.411e+12
4442.5	5.477e+12
4443	5.544e+12
4443.5	5.611e+12
4444	5.679e+12
4444.5	5.748e+12
4445	5.818e+12
4445.5	5.889e+12
4446	5.961e+12
4446.5	6.033e+12
4447	6.106e+12
4447.5	6.18e+12
4448	6.255e+12
4448.5	6.332e+12
4449	6.408e+12
4449.5	6.486e+12
4450	6.564e+12
4450.5	6.643e+12
4451	6.723e+12
4451.5	6.806e+12
4452	6.888e+12
4452.5	6.971e+12
4453	7.054e+12
4453.5	7.139e+12
4454	7.225e+12
4454.5	7.312e+12
4455	7.4e+12
4455.5	7.489e+12
4456	7.578e+12
4456.5	7.668e+12
4457	7.76e+12
4457.5	7.853e+12
4458	7.947e+12
4458.5	8.041e+12
4459	8.136e+12
4459.5	8.232e+12
4460	8.33e+12
4460.5	8.429e+12
4461	8.528e+12
4461.5	8.629e+12
4462	8.729e+12
4462.5	8.832e+12
4463	8.935e+12
4463.5	9.04e+12
4464	9.145e+12
4464.5	9.251e+12
4465	9.358e+12
4465.5	9.466e+12
4466	9.576e+12
4466.5	9.686e+12
4467	9.797e+12
4467.5	9.909e+12
4468	1.002e+13
4468.5	1.014e+13
4469	1.025e+13
4469.5	1.037e+13
4470	1.048e+13
4470.5	1.06e+13
4471	1.072e+13
4471.5	1.084e+13
4472	1.096e+13
4472.5	1.108e+13
4473	1.12e+13
4473.5	1.133e+13
4474	1.145e+13
4474.5	1.158e+13
4475	1.17e+13
4475.5	1.183e+13
4476	1.196e+13
4476.5	1.209e+13
4477	1.221e+13
4477.5	1.234e+13
4478	1.248e+13
4478.5	1.261e+13
4479	1.274e+13
4479.5	1.287e+13
4480	1.301e+13
4480.5	1.314e+13
4481	1.328e+13
4481.5	1.341e+13
4482	1.355e+13
4482.5	1.369e+13
4483	1.382e+13
4483.5	1.396e+13
4484	1.41e+13
4484.5	1.424e+13
4485	1.438e+13
4485.5	1.452e+13
4486	1.467e+13
4486.5	1.481e+13
4487	1.495e+13
4487.5	1.509e+13
4488	1.524e+13
4488.5	1.538e+13
4489	1.552e+13
4489.5	1.567e+13
4490	1.581e+13
4490.5	1.595e+13
4491	1.61e+13
4491.5	1.624e+13
4492	1.639e+13
4492.5	1.653e+13
4493	1.668e+13
4493.5	1.682e+13
4494	1.696e+13
4494.5	1.711e+13
4495	1.725e+13
4495.5	1.739e+13
4496	1.754e+13
4496.5	1.768e+13
4497	1.782e+13
4497.5	1.796e+13
4498	1.81e+13
4498.5	1.825e+13
4499	1.839e+13
4499.5	1.853e+13
4500	1.866e+13
4500.5	1.88e+13
4501	1.894e+13
4501.5	1.908e+13
4502	1.921e+13
4502.5	1.934e+13
4503	1.948e+13
4503.5	1.961e+13
4504	1.974e+13
4504.5	1.987e+13
4505	2e+13
4505.5	2.013e+13
4506	2.025e+13
4506.5	2.038e+13
4507	2.05e+13
4507.5	2.062e+13
4508	2.074e+13
4508.5	2.086e+13
4509	2.098e+13
4509.5	2.109e+13
4510	2.12e+13
4510.5	2.132e+13
4511	2.143e+13
4511.5	2.153e+13
4512	2.164e+13
4512.5	2.174e+13
4513	2.184e+13
4513.5	2.194e+13
4514	2.204e+13
4514.5	2.213e+13
4515	2.223e+13
4515.5	2.232e+13
4516	2.241e+13
4516.5	2.249e+13
4517	2.257e+13
4517.5	2.266e+13
4518	2.273e+13
4518.5	2.281e+13
4519	2.288e+13
4519.5	2.296e+13
4520	2.302e+13
4520.5	2.309e+13
4521	2.315e+13
4521.5	2.322e+13
4522	2.328e+13
4522.5	2.333e+13
4523	2.339e+13
4523.5	2.344e+13
4524	2.349e+13
4524.5	2.353e+13
4525	2.358e+13
4525.5	2.362e+13
4526	2.366e+13
4526.5	2.369e+13
4527	2.373e+13
4527.5	2.376e+13
4528	2.379e+13
4528.5	2.381e+13
4529	2.384e+13
4529.5	2.386e+13
4530	2.388e+13
4530.5	2.39e+13
4531	2.391e+13
4531.5	2.393e+13
4532	2.394e+13
4532.5	2.395e+13
4533	2.395e+13
4533.5	2.396e+13
4534	2.396e+13
4534.5	2.396e+13
4535	2.396e+13
4535.5	2.396e+13
4536	2.396e+13
4536.5	2.395e+13
4537	2.394e+13
4537.5	2.393e+13
4538	2.392e+13
4538.5	2.391e+13
4539	2.39e+13
4539.5	2.388e+13
4540	2.387e+13
4540.5	2.385e+13
4541	2.383e+13
4541.5	2.381e+13
4542	2.379e+13
4542.5	2.377e+13
4543	2.375e+13
4543.5	2.372e+13
4544	2.37e+13
4544.5	2.368e+13
4545	2.365e+13
4545.5	2.363e+13
4546	2.36e+13
4546.5	2.358e+13
4547	2.355e+13
4547.5	2.352e+13
4548	2.35e+13
4548.5	2.347e+13
4549	2.344e+13
4549.5	2.342e+13
4550	2.339e+13
4550.5	2.336e+13
4551	2.334e+13
4551.5	2.331e+13
4552	2.328e+13
4552.5	2.326e+13
4553	2.323e+13
4553.5	2.321e+13
4554	2.318e+13
4554.5	2.316e+13
4555	2.314e+13
4555.5	2.311e+13
4556	2.309e+13
4556.5	2.307e+13
4557	2.305e+13
4557.5	2.303e+13
4558	2.301e+13
4558.5	2.299e+13
4559	2.297e+13
4559.5	2.295e+13
4560	2.294e+13
4560.5	2.292e+13
4561	2.291e+13
4561.5	2.289e+13
4562	2.288e+13
4562.5	2.287e+13
4563	2.285e+13
4563.5	2.284e+13
4564	2.283e+13
4564.5	2.282e+13
4565	2.281e+13
4565.5	2.281e+13
4566	2.28e+13
4566.5	2.279e+13
4567	2.279e+13
4567.5	2.278e+13
4568	2.278e+13
4568.5	2.277e+13
4569	2.277e+13
4569.5	2.277e+13
4570	2.277e+13
4570.5	2.277e+13
4571	2.277e+13
4571.5	2.277e+13
4572	2.277e+13
4572.5	2.277e+13
4573	2.277e+13
4573.5	2.277e+13
4574	2.277e+13
4574.5	2.278e+13
4575	2.278e+13
4575.5	2.278e+13
4576	2.279e+13
4576.5	2.279e+13
4577	2.279e+13
4577.5	2.28e+13
4578	2.28e+13
4578.5	2.28e+13
4579	2.281e+13
4579.5	2.281e+13
4580	2.282e+13
4580.5	2.282e+13
4581	2.283e+13
4581.5	2.283e+13
4582	2.283e+13
4582.5	2.283e+13
4583	2.284e+13
4583.5	2.284e+13
4584	2.284e+13
4584.5	2.284e+13
4585	2.285e+13
4585.5	2.285e+13
4586	2.285e+13
4586.5	2.285e+13
4587	2.285e+13
4587.5	2.285e+13
4588	2.285e+13
4588.5	2.285e+13
4589	2.285e+13
4589.5	2.285e+13
4590	2.285e+13
4590.5	2.285e+13
4591	2.285e+13
4591.5	2.285e+13
4592	2.284e+13
4592.5	2.284e+13
4593	2.284e+13
4593.5	2.284e+13
4594	2.284e+13
4594.5	2.283e+13
4595	2.283e+13
4595.5	2.283e+13
4596	2.283e+13
4596.5	2.282e+13
4597	2.282e+13
4597.5	2.281e+13
4598	2.281e+13
4598.5	2.281e+13
4599	2.28e+13
4599.5	2.28e+13
4600	2.279e+13
4600.5	2.279e+13
4601	2.279e+13
4601.5	2.278e+13
4602	2.278e+13
4602.5	2.277e+13
4603	2.277e+13
4603.5	2.276e+13
4604	2.276e+13
4604.5	2.275e+13
4605	2.275e+13
4605.5	2.274e+13
4606	2.274e+13
4606.5	2.273e+13
4607	2.273e+13
4607.5	2.272e+13
4608	2.272e+13
4608.5	2.271e+13
4609	2.27e+13
4609.5	2.27e+13
4610	2.269e+13
4610.5	2.269e+13
4611	2.268e+13
4611.5	2.267e+13
4612	2.266e+13
4612.5	2.266e+13
4613	2.265e+13
4613.5	2.264e+13
4614	2.263e+13
4614.5	2.262e+13
4615	2.262e+13
4615.5	2.261e+13
4616	2.26e+13
4616.5	2.259e+13
4617	2.258e+13
4617.5	2.257e+13
4618	2.256e+13
4618.5	2.255e+13
4619	2.254e+13
4619.5	2.253e+13
4620	2.252e+13
4620.5	2.251e+13
4621	2.25e+13
4621.5	2.249e+13
4622	2.248e+13
4622.5	2.247e+13
4623	2.245e+13
4623.5	2.244e+13
4624	2.243e+13
4624.5	2.242e+13
4625	2.24e+13
4625.5	2.239e+13
4626	2.238e+13
4626.5	2.236e+13
4627	2.235e+13
4627.5	2.234e+13
4628	2.232e+13
4628.5	2.231e+13
4629	2.229e+13
4629.5	2.228e+13
4630	2.226e+13
4630.5	2.225e+13
4631	2.223e+13
4631.5	2.222e+13
4632	2.22e+13
4632.5	2.219e+13
4633	2.217e+13
4633.5	2.216e+13
4634	2.214e+13
4634.5	2.212e+13
4635	2.211e+13
