Energy	Plot 1
4122.5	5.566e+11
4123	5.593e+11
4123.5	5.62e+11
4124	5.647e+11
4124.5	5.674e+11
4125	5.702e+11
4125.5	5.731e+11
4126	5.759e+11
4126.5	5.788e+11
4127	5.818e+11
4127.5	5.847e+11
4128	5.877e+11
4128.5	5.908e+11
4129	5.939e+11
4129.5	5.971e+11
4130	6.003e+11
4130.5	6.034e+11
4131	6.067e+11
4131.5	6.101e+11
4132	6.135e+11
4132.5	6.169e+11
4133	6.204e+11
4133.5	6.239e+11
4134	6.275e+11
4134.5	6.312e+11
4135	6.349e+11
4135.5	6.386e+11
4136	6.425e+11
4136.5	6.463e+11
4137	6.503e+11
4137.5	6.543e+11
4138	6.584e+11
4138.5	6.625e+11
4139	6.667e+11
4139.5	6.709e+11
4140	6.753e+11
4140.5	6.798e+11
4141	6.842e+11
4141.5	6.888e+11
4142	6.934e+11
4142.5	6.98e+11
4143	7.029e+11
4143.5	7.077e+11
4144	7.126e+11
4144.5	7.176e+11
4145	7.227e+11
4145.5	7.278e+11
4146	7.331e+11
4146.5	7.384e+11
4147	7.437e+11
4147.5	7.492e+11
4148	7.547e+11
4148.5	7.602e+11
4149	7.66e+11
4149.5	7.718e+11
4150	7.776e+11
4150.5	7.835e+11
4151	7.895e+11
4151.5	7.955e+11
4152	8.017e+11
4152.5	8.08e+11
4153	8.143e+11
4153.5	8.207e+11
4154	8.271e+11
4154.5	8.336e+11
4155	8.403e+11
4155.5	8.471e+11
4156	8.538e+11
4156.5	8.607e+11
4157	8.676e+11
4157.5	8.747e+11
4158	8.818e+11
4158.5	8.89e+11
4159	8.962e+11
4159.5	9.036e+11
4160	9.11e+11
4160.5	9.186e+11
4161	9.261e+11
4161.5	9.338e+11
4162	9.416e+11
4162.5	9.494e+11
4163	9.573e+11
4163.5	9.654e+11
4164	9.734e+11
4164.5	9.816e+11
4165	9.899e+11
4165.5	9.982e+11
4166	1.007e+12
4166.5	1.015e+12
4167	1.024e+12
4167.5	1.033e+12
4168	1.041e+12
4168.5	1.05e+12
4169	1.059e+12
4169.5	1.069e+12
4170	1.078e+12
4170.5	1.087e+12
4171	1.097e+12
4171.5	1.106e+12
4172	1.116e+12
4172.5	1.125e+12
4173	1.135e+12
4173.5	1.145e+12
4174	1.155e+12
4174.5	1.165e+12
4175	1.176e+12
4175.5	1.186e+12
4176	1.197e+12
4176.5	1.207e+12
4177	1.218e+12
4177.5	1.229e+12
4178	1.24e+12
4178.5	1.251e+12
4179	1.263e+12
4179.5	1.274e+12
4180	1.286e+12
4180.5	1.297e+12
4181	1.309e+12
4181.5	1.321e+12
4182	1.333e+12
4182.5	1.346e+12
4183	1.358e+12
4183.5	1.371e+12
4184	1.384e+12
4184.5	1.396e+12
4185	1.409e+12
4185.5	1.423e+12
4186	1.436e+12
4186.5	1.449e+12
4187	1.463e+12
4187.5	1.477e+12
4188	1.491e+12
4188.5	1.505e+12
4189	1.52e+12
4189.5	1.534e+12
4190	1.549e+12
4190.5	1.564e+12
4191	1.579e+12
4191.5	1.594e+12
4192	1.609e+12
4192.5	1.625e+12
4193	1.641e+12
4193.5	1.657e+12
4194	1.673e+12
4194.5	1.689e+12
4195	1.705e+12
4195.5	1.722e+12
4196	1.739e+12
4196.5	1.756e+12
4197	1.773e+12
4197.5	1.791e+12
4198	1.808e+12
4198.5	1.826e+12
4199	1.844e+12
4199.5	1.863e+12
4200	1.881e+12
4200.5	1.9e+12
4201	1.918e+12
4201.5	1.937e+12
4202	1.957e+12
4202.5	1.976e+12
4203	1.996e+12
4203.5	2.015e+12
4204	2.035e+12
4204.5	2.056e+12
4205	2.076e+12
4205.5	2.097e+12
4206	2.118e+12
4206.5	2.139e+12
4207	2.16e+12
4207.5	2.182e+12
4208	2.203e+12
4208.5	2.225e+12
4209	2.247e+12
4209.5	2.27e+12
4210	2.292e+12
4210.5	2.315e+12
4211	2.338e+12
4211.5	2.361e+12
4212	2.385e+12
4212.5	2.408e+12
4213	2.432e+12
4213.5	2.457e+12
4214	2.481e+12
4214.5	2.505e+12
4215	2.53e+12
4215.5	2.555e+12
4216	2.58e+12
4216.5	2.606e+12
4217	2.632e+12
4217.5	2.657e+12
4218	2.683e+12
4218.5	2.71e+12
4219	2.736e+12
4219.5	2.763e+12
4220	2.791e+12
4220.5	2.818e+12
4221	2.845e+12
4221.5	2.873e+12
4222	2.901e+12
4222.5	2.93e+12
4223	2.958e+12
4223.5	2.987e+12
4224	3.016e+12
4224.5	3.045e+12
4225	3.074e+12
4225.5	3.105e+12
4226	3.135e+12
4226.5	3.165e+12
4227	3.195e+12
4227.5	3.226e+12
4228	3.257e+12
4228.5	3.289e+12
4229	3.32e+12
4229.5	3.352e+12
4230	3.384e+12
4230.5	3.416e+12
4231	3.449e+12
4231.5	3.482e+12
4232	3.515e+12
4232.5	3.548e+12
4233	3.582e+12
4233.5	3.616e+12
4234	3.65e+12
4234.5	3.685e+12
4235	3.719e+12
4235.5	3.754e+12
4236	3.789e+12
4236.5	3.824e+12
4237	3.86e+12
4237.5	3.896e+12
4238	3.932e+12
4238.5	3.969e+12
4239	4.005e+12
4239.5	4.042e+12
4240	4.079e+12
4240.5	4.117e+12
4241	4.154e+12
4241.5	4.192e+12
4242	4.23e+12
4242.5	4.268e+12
4243	4.306e+12
4243.5	4.345e+12
4244	4.384e+12
4244.5	4.423e+12
4245	4.462e+12
4245.5	4.501e+12
4246	4.541e+12
4246.5	4.581e+12
4247	4.62e+12
4247.5	4.66e+12
4248	4.7e+12
4248.5	4.741e+12
4249	4.782e+12
4249.5	4.822e+12
4250	4.863e+12
4250.5	4.904e+12
4251	4.945e+12
4251.5	4.986e+12
4252	5.028e+12
4252.5	5.069e+12
4253	5.111e+12
4253.5	5.152e+12
4254	5.194e+12
4254.5	5.236e+12
4255	5.278e+12
4255.5	5.32e+12
4256	5.362e+12
4256.5	5.404e+12
4257	5.446e+12
4257.5	5.488e+12
4258	5.53e+12
4258.5	5.573e+12
4259	5.615e+12
4259.5	5.657e+12
4260	5.699e+12
4260.5	5.742e+12
4261	5.784e+12
4261.5	5.826e+12
4262	5.868e+12
4262.5	5.91e+12
4263	5.952e+12
4263.5	5.995e+12
4264	6.037e+12
4264.5	6.079e+12
4265	6.121e+12
4265.5	6.162e+12
4266	6.204e+12
4266.5	6.246e+12
4267	6.288e+12
4267.5	6.329e+12
4268	6.37e+12
4268.5	6.412e+12
4269	6.453e+12
4269.5	6.494e+12
4270	6.535e+12
4270.5	6.576e+12
4271	6.616e+12
4271.5	6.656e+12
4272	6.697e+12
4272.5	6.737e+12
4273	6.777e+12
4273.5	6.817e+12
4274	6.856e+12
4274.5	6.895e+12
4275	6.934e+12
4275.5	6.974e+12
4276	7.012e+12
4276.5	7.051e+12
4277	7.088e+12
4277.5	7.126e+12
4278	7.165e+12
4278.5	7.202e+12
4279	7.239e+12
4279.5	7.276e+12
4280	7.312e+12
4280.5	7.348e+12
4281	7.385e+12
4281.5	7.421e+12
4282	7.456e+12
4282.5	7.491e+12
4283	7.525e+12
4283.5	7.559e+12
4284	7.594e+12
4284.5	7.628e+12
4285	7.661e+12
4285.5	7.694e+12
4286	7.726e+12
4286.5	7.758e+12
4287	7.79e+12
4287.5	7.822e+12
4288	7.853e+12
4288.5	7.883e+12
4289	7.913e+12
4289.5	7.942e+12
4290	7.972e+12
4290.5	8.001e+12
4291	8.029e+12
4291.5	8.057e+12
4292	8.084e+12
4292.5	8.111e+12
4293	8.138e+12
4293.5	8.164e+12
4294	8.189e+12
4294.5	8.214e+12
4295	8.238e+12
4295.5	8.262e+12
4296	8.285e+12
4296.5	8.308e+12
4297	8.33e+12
4297.5	8.352e+12
4298	8.372e+12
4298.5	8.393e+12
4299	8.413e+12
4299.5	8.433e+12
4300	8.451e+12
4300.5	8.469e+12
4301	8.486e+12
4301.5	8.504e+12
4302	8.52e+12
4302.5	8.536e+12
4303	8.551e+12
4303.5	8.565e+12
4304	8.578e+12
4304.5	8.592e+12
4305	8.605e+12
4305.5	8.616e+12
4306	8.628e+12
4306.5	8.638e+12
4307	8.647e+12
4307.5	8.657e+12
4308	8.666e+12
4308.5	8.674e+12
4309	8.681e+12
4309.5	8.687e+12
4310	8.693e+12
4310.5	8.699e+12
4311	8.703e+12
4311.5	8.707e+12
4312	8.71e+12
4312.5	8.713e+12
4313	8.714e+12
4313.5	8.715e+12
4314	8.716e+12
4314.5	8.716e+12
4315	8.715e+12
4315.5	8.713e+12
4316	8.71e+12
4316.5	8.708e+12
4317	8.704e+12
4317.5	8.7e+12
4318	8.695e+12
4318.5	8.69e+12
4319	8.683e+12
4319.5	8.677e+12
4320	8.67e+12
4320.5	8.662e+12
4321	8.653e+12
4321.5	8.644e+12
4322	8.634e+12
4322.5	8.624e+12
4323	8.613e+12
4323.5	8.602e+12
4324	8.59e+12
4324.5	8.577e+12
4325	8.564e+12
4325.5	8.551e+12
4326	8.537e+12
4326.5	8.523e+12
4327	8.508e+12
4327.5	8.492e+12
4328	8.477e+12
4328.5	8.46e+12
4329	8.444e+12
4329.5	8.427e+12
4330	8.41e+12
4330.5	8.392e+12
4331	8.374e+12
4331.5	8.356e+12
4332	8.338e+12
4332.5	8.319e+12
4333	8.3e+12
4333.5	8.281e+12
4334	8.262e+12
4334.5	8.243e+12
4335	8.223e+12
4335.5	8.204e+12
4336	8.184e+12
4336.5	8.164e+12
4337	8.144e+12
4337.5	8.125e+12
4338	8.105e+12
4338.5	8.085e+12
4339	8.065e+12
4339.5	8.046e+12
4340	8.026e+12
4340.5	8.007e+12
4341	7.988e+12
4341.5	7.968e+12
4342	7.95e+12
4342.5	7.931e+12
4343	7.912e+12
4343.5	7.894e+12
4344	7.876e+12
4344.5	7.859e+12
4345	7.841e+12
4345.5	7.824e+12
4346	7.807e+12
4346.5	7.791e+12
4347	7.775e+12
4347.5	7.759e+12
4348	7.744e+12
4348.5	7.729e+12
4349	7.715e+12
4349.5	7.701e+12
4350	7.687e+12
4350.5	7.674e+12
4351	7.662e+12
4351.5	7.65e+12
4352	7.638e+12
4352.5	7.627e+12
4353	7.617e+12
4353.5	7.607e+12
4354	7.597e+12
4354.5	7.588e+12
4355	7.58e+12
4355.5	7.572e+12
4356	7.565e+12
4356.5	7.559e+12
4357	7.552e+12
4357.5	7.547e+12
4358	7.542e+12
4358.5	7.538e+12
4359	7.534e+12
4359.5	7.53e+12
4360	7.528e+12
4360.5	7.525e+12
4361	7.524e+12
4361.5	7.523e+12
4362	7.522e+12
4362.5	7.522e+12
4363	7.522e+12
4363.5	7.523e+12
4364	7.524e+12
4364.5	7.526e+12
4365	7.528e+12
4365.5	7.531e+12
4366	7.534e+12
4366.5	7.537e+12
4367	7.541e+12
4367.5	7.546e+12
4368	7.55e+12
4368.5	7.555e+12
4369	7.561e+12
4369.5	7.566e+12
4370	7.572e+12
4370.5	7.579e+12
4371	7.585e+12
4371.5	7.592e+12
4372	7.599e+12
4372.5	7.606e+12
4373	7.614e+12
4373.5	7.621e+12
4374	7.629e+12
4374.5	7.637e+12
4375	7.645e+12
4375.5	7.653e+12
4376	7.661e+12
4376.5	7.669e+12
4377	7.678e+12
4377.5	7.686e+12
4378	7.695e+12
4378.5	7.702e+12
4379	7.711e+12
4379.5	7.719e+12
4380	7.727e+12
4380.5	7.735e+12
4381	7.743e+12
4381.5	7.751e+12
4382	7.758e+12
4382.5	7.766e+12
4383	7.773e+12
4383.5	7.78e+12
4384	7.788e+12
4384.5	7.794e+12
4385	7.8e+12
4385.5	7.807e+12
4386	7.813e+12
4386.5	7.819e+12
4387	7.825e+12
4387.5	7.829e+12
4388	7.834e+12
4388.5	7.839e+12
4389	7.843e+12
4389.5	7.847e+12
4390	7.852e+12
4390.5	7.855e+12
4391	7.858e+12
4391.5	7.861e+12
4392	7.863e+12
4392.5	7.866e+12
4393	7.868e+12
4393.5	7.869e+12
4394	7.871e+12
4394.5	7.872e+12
4395	7.872e+12
4395.5	7.873e+12
4396	7.873e+12
4396.5	7.873e+12
4397	7.872e+12
4397.5	7.872e+12
4398	7.871e+12
4398.5	7.87e+12
4399	7.868e+12
4399.5	7.866e+12
4400	7.864e+12
4400.5	7.862e+12
4401	7.86e+12
4401.5	7.858e+12
4402	7.855e+12
4402.5	7.851e+12
4403	7.848e+12
4403.5	7.845e+12
4404	7.842e+12
4404.5	7.839e+12
4405	7.835e+12
4405.5	7.831e+12
4406	7.827e+12
4406.5	7.823e+12
4407	7.819e+12
4407.5	7.816e+12
4408	7.812e+12
4408.5	7.807e+12
4409	7.803e+12
4409.5	7.799e+12
4410	7.795e+12
4410.5	7.792e+12
4411	7.788e+12
4411.5	7.783e+12
4412	7.779e+12
4412.5	7.776e+12
4413	7.772e+12
4413.5	7.769e+12
4414	7.765e+12
4414.5	7.762e+12
4415	7.758e+12
4415.5	7.755e+12
4416	7.752e+12
4416.5	7.75e+12
4417	7.747e+12
4417.5	7.744e+12
4418	7.741e+12
4418.5	7.739e+12
4419	7.737e+12
4419.5	7.735e+12
4420	7.733e+12
4420.5	7.731e+12
4421	7.729e+12
4421.5	7.727e+12
4422	7.727e+12
4422.5	7.725e+12
4423	7.724e+12
4423.5	7.723e+12
4424	7.722e+12
4424.5	7.722e+12
4425	7.722e+12
4425.5	7.721e+12
4426	7.721e+12
4426.5	7.72e+12
4427	7.72e+12
4427.5	7.721e+12
4428	7.721e+12
4428.5	7.722e+12
4429	7.722e+12
4429.5	7.722e+12
4430	7.723e+12
4430.5	7.724e+12
4431	7.725e+12
4431.5	7.727e+12
4432	7.728e+12
4432.5	7.728e+12
4433	7.729e+12
4433.5	7.731e+12
4434	7.733e+12
4434.5	7.734e+12
4435	7.736e+12
4435.5	7.737e+12
4436	7.738e+12
4436.5	7.74e+12
4437	7.742e+12
4437.5	7.744e+12
4438	7.745e+12
4438.5	7.747e+12
4439	7.748e+12
4439.5	7.75e+12
4440	7.752e+12
4440.5	7.754e+12
4441	7.756e+12
4441.5	7.757e+12
4442	7.759e+12
4442.5	7.761e+12
4443	7.763e+12
4443.5	7.765e+12
4444	7.767e+12
4444.5	7.768e+12
4445	7.77e+12
4445.5	7.772e+12
4446	7.773e+12
4446.5	7.775e+12
4447	7.777e+12
4447.5	7.778e+12
4448	7.779e+12
4448.5	7.781e+12
4449	7.783e+12
4449.5	7.784e+12
4450	7.785e+12
4450.5	7.786e+12
4451	7.787e+12
4451.5	7.789e+12
4452	7.79e+12
4452.5	7.791e+12
4453	7.792e+12
4453.5	7.793e+12
4454	7.793e+12
4454.5	7.795e+12
4455	7.795e+12
4455.5	7.796e+12
4456	7.797e+12
4456.5	7.796e+12
4457	7.797e+12
4457.5	7.798e+12
4458	7.798e+12
4458.5	7.798e+12
4459	7.797e+12
4459.5	7.797e+12
4460	7.797e+12
4460.5	7.798e+12
4461	7.797e+12
4461.5	7.797e+12
4462	7.796e+12
4462.5	7.795e+12
4463	7.795e+12
4463.5	7.795e+12
4464	7.794e+12
4464.5	7.793e+12
4465	7.792e+12
4465.5	7.791e+12
4466	7.79e+12
4466.5	7.789e+12
4467	7.788e+12
4467.5	7.787e+12
4468	7.786e+12
4468.5	7.785e+12
4469	7.784e+12
4469.5	7.783e+12
4470	7.782e+12
4470.5	7.781e+12
4471	7.779e+12
4471.5	7.778e+12
4472	7.777e+12
4472.5	7.776e+12
4473	7.775e+12
4473.5	7.774e+12
4474	7.772e+12
4474.5	7.771e+12
4475	7.771e+12
4475.5	7.77e+12
4476	7.769e+12
4476.5	7.768e+12
4477	7.766e+12
4477.5	7.765e+12
4478	7.765e+12
4478.5	7.764e+12
4479	7.764e+12
4479.5	7.763e+12
4480	7.762e+12
4480.5	7.761e+12
4481	7.761e+12
4481.5	7.76e+12
4482	7.76e+12
4482.5	7.759e+12
4483	7.758e+12
4483.5	7.758e+12
4484	7.758e+12
4484.5	7.757e+12
4485	7.757e+12
4485.5	7.756e+12
4486	7.755e+12
4486.5	7.755e+12
4487	7.755e+12
4487.5	7.755e+12
4488	7.754e+12
4488.5	7.754e+12
4489	7.753e+12
4489.5	7.753e+12
4490	7.752e+12
4490.5	7.752e+12
4491	7.752e+12
4491.5	7.751e+12
4492	7.75e+12
4492.5	7.75e+12
4493	7.75e+12
4493.5	7.749e+12
4494	7.748e+12
4494.5	7.748e+12
4495	7.747e+12
4495.5	7.747e+12
4496	7.746e+12
4496.5	7.745e+12
4497	7.745e+12
4497.5	7.744e+12
4498	7.742e+12
4498.5	7.742e+12
4499	7.742e+12
4499.5	7.741e+12
4500	7.74e+12
4500.5	7.739e+12
4501	7.738e+12
4501.5	7.737e+12
4502	7.736e+12
4502.5	7.736e+12
4503	7.735e+12
4503.5	7.734e+12
4504	7.732e+12
4504.5	7.732e+12
4505	7.731e+12
4505.5	7.73e+12
4506	7.729e+12
4506.5	7.728e+12
4507	7.726e+12
4507.5	7.726e+12
4508	7.725e+12
4508.5	7.724e+12
4509	7.723e+12
4509.5	7.722e+12
4510	7.721e+12
4510.5	7.72e+12
4511	7.72e+12
4511.5	7.719e+12
4512	7.718e+12
4512.5	7.717e+12
4513	7.715e+12
4513.5	7.715e+12
4514	7.714e+12
4514.5	7.713e+12
4515	7.713e+12
4515.5	7.712e+12
4516	7.711e+12
4516.5	7.71e+12
4517	7.71e+12
4517.5	7.709e+12
4518	7.708e+12
4518.5	7.707e+12
4519	7.707e+12
4519.5	7.706e+12
4520	7.706e+12
4520.5	7.705e+12
4521	7.705e+12
4521.5	7.704e+12
4522	7.704e+12
4522.5	7.703e+12
4523	7.703e+12
4523.5	7.702e+12
4524	7.702e+12
4524.5	7.702e+12
4525	7.701e+12
4525.5	7.701e+12
4526	7.701e+12
4526.5	7.701e+12
4527	7.701e+12
4527.5	7.7e+12
4528	7.7e+12
4528.5	7.7e+12
4529	7.7e+12
4529.5	7.7e+12
4530	7.7e+12
4530.5	7.7e+12
4531	7.699e+12
4531.5	7.699e+12
4532	7.699e+12
4532.5	7.699e+12
4533	7.699e+12
4533.5	7.699e+12
4534	7.699e+12
4534.5	7.698e+12
4535	7.698e+12
4535.5	7.698e+12
4536	7.697e+12
4536.5	7.697e+12
4537	7.697e+12
4537.5	7.696e+12
4538	7.696e+12
4538.5	7.695e+12
4539	7.695e+12
4539.5	7.694e+12
4540	7.693e+12
4540.5	7.693e+12
4541	7.692e+12
4541.5	7.691e+12
4542	7.69e+12
4542.5	7.689e+12
4543	7.688e+12
4543.5	7.687e+12
4544	7.686e+12
4544.5	7.685e+12
4545	7.684e+12
4545.5	7.683e+12
4546	7.681e+12
4546.5	7.68e+12
4547	7.679e+12
4547.5	7.678e+12
4548	7.677e+12
4548.5	7.676e+12
4549	7.674e+12
4549.5	7.673e+12
4550	7.672e+12
4550.5	7.671e+12
4551	7.67e+12
4551.5	7.669e+12
4552	7.668e+12
4552.5	7.667e+12
4553	7.666e+12
4553.5	7.665e+12
4554	7.664e+12
4554.5	7.663e+12
4555	7.662e+12
4555.5	7.661e+12
4556	7.661e+12
4556.5	7.66e+12
4557	7.659e+12
4557.5	7.659e+12
4558	7.658e+12
4558.5	7.658e+12
4559	7.658e+12
4559.5	7.657e+12
4560	7.657e+12
4560.5	7.657e+12
4561	7.657e+12
4561.5	7.656e+12
4562	7.656e+12
4562.5	7.656e+12
4563	7.656e+12
4563.5	7.656e+12
4564	7.656e+12
4564.5	7.656e+12
4565	7.656e+12
4565.5	7.656e+12
4566	7.656e+12
4566.5	7.656e+12
4567	7.655e+12
4567.5	7.655e+12
4568	7.655e+12
4568.5	7.655e+12
4569	7.656e+12
4569.5	7.655e+12
4570	7.655e+12
4570.5	7.655e+12
4571	7.654e+12
4571.5	7.654e+12
4572	7.655e+12
4572.5	7.654e+12
4573	7.654e+12
4573.5	7.653e+12
4574	7.653e+12
4574.5	7.653e+12
4575	7.653e+12
4575.5	7.652e+12
4576	7.652e+12
4576.5	7.652e+12
4577	7.651e+12
4577.5	7.651e+12
4578	7.651e+12
4578.5	7.65e+12
4579	7.65e+12
4579.5	7.65e+12
4580	7.65e+12
4580.5	7.65e+12
4581	7.65e+12
4581.5	7.649e+12
4582	7.649e+12
4582.5	7.649e+12
4583	7.649e+12
4583.5	7.649e+12
4584	7.65e+12
4584.5	7.649e+12
4585	7.65e+12
4585.5	7.65e+12
4586	7.65e+12
4586.5	7.651e+12
4587	7.651e+12
4587.5	7.651e+12
4588	7.651e+12
4588.5	7.652e+12
4589	7.652e+12
4589.5	7.653e+12
4590	7.654e+12
4590.5	7.654e+12
4591	7.655e+12
4591.5	7.655e+12
4592	7.656e+12
4592.5	7.657e+12
4593	7.658e+12
4593.5	7.658e+12
4594	7.659e+12
4594.5	7.659e+12
4595	7.66e+12
4595.5	7.661e+12
4596	7.662e+12
4596.5	7.662e+12
4597	7.663e+12
4597.5	7.663e+12
4598	7.664e+12
4598.5	7.665e+12
4599	7.665e+12
4599.5	7.665e+12
4600	7.666e+12
4600.5	7.666e+12
4601	7.666e+12
4601.5	7.667e+12
4602	7.668e+12
4602.5	7.667e+12
4603	7.667e+12
4603.5	7.667e+12
4604	7.667e+12
4604.5	7.668e+12
4605	7.668e+12
4605.5	7.667e+12
4606	7.667e+12
4606.5	7.667e+12
4607	7.666e+12
4607.5	7.666e+12
4608	7.666e+12
4608.5	7.665e+12
4609	7.664e+12
4609.5	7.664e+12
4610	7.664e+12
4610.5	7.663e+12
4611	7.662e+12
4611.5	7.661e+12
4612	7.66e+12
4612.5	7.659e+12
4613	7.659e+12
4613.5	7.658e+12
4614	7.657e+12
4614.5	7.656e+12
4615	7.655e+12
4615.5	7.654e+12
4616	7.654e+12
4616.5	7.653e+12
4617	7.652e+12
4617.5	7.65e+12
4618	7.649e+12
4618.5	7.648e+12
4619	7.648e+12
4619.5	7.647e+12
4620	7.646e+12
4620.5	7.645e+12
4621	7.644e+12
4621.5	7.643e+12
4622	7.643e+12
4622.5	7.642e+12
4623	7.641e+12
4623.5	7.64e+12
4624	7.639e+12
4624.5	7.639e+12
4625	7.639e+12
4625.5	7.638e+12
4626	7.637e+12
4626.5	7.636e+12
4627	7.635e+12
4627.5	7.635e+12
4628	7.635e+12
4628.5	7.634e+12
4629	7.633e+12
4629.5	7.632e+12
4630	7.632e+12
4630.5	7.631e+12
4631	7.631e+12
4631.5	7.63e+12
4632	7.63e+12
4632.5	7.628e+12
4633	7.628e+12
4633.5	7.627e+12
4634	7.627e+12
4634.5	7.626e+12
