Energy	Plot 1
4103	2.776e+11
4103.5	2.787e+11
4104	2.798e+11
4104.5	2.809e+11
4105	2.82e+11
4105.5	2.832e+11
4106	2.843e+11
4106.5	2.854e+11
4107	2.865e+11
4107.5	2.876e+11
4108	2.888e+11
4108.5	2.899e+11
4109	2.911e+11
4109.5	2.922e+11
4110	2.934e+11
4110.5	2.946e+11
4111	2.957e+11
4111.5	2.969e+11
4112	2.981e+11
4112.5	2.992e+11
4113	3.004e+11
4113.5	3.016e+11
4114	3.028e+11
4114.5	3.04e+11
4115	3.052e+11
4115.5	3.064e+11
4116	3.076e+11
4116.5	3.089e+11
4117	3.101e+11
4117.5	3.113e+11
4118	3.125e+11
4118.5	3.138e+11
4119	3.15e+11
4119.5	3.163e+11
4120	3.175e+11
4120.5	3.188e+11
4121	3.2e+11
4121.5	3.213e+11
4122	3.225e+11
4122.5	3.238e+11
4123	3.251e+11
4123.5	3.264e+11
4124	3.277e+11
4124.5	3.289e+11
4125	3.302e+11
4125.5	3.316e+11
4126	3.329e+11
4126.5	3.342e+11
4127	3.355e+11
4127.5	3.368e+11
4128	3.381e+11
4128.5	3.395e+11
4129	3.408e+11
4129.5	3.422e+11
4130	3.435e+11
4130.5	3.448e+11
4131	3.462e+11
4131.5	3.476e+11
4132	3.489e+11
4132.5	3.503e+11
4133	3.517e+11
4133.5	3.53e+11
4134	3.545e+11
4134.5	3.558e+11
4135	3.572e+11
4135.5	3.586e+11
4136	3.6e+11
4136.5	3.614e+11
4137	3.629e+11
4137.5	3.643e+11
4138	3.657e+11
4138.5	3.672e+11
4139	3.686e+11
4139.5	3.7e+11
4140	3.715e+11
4140.5	3.729e+11
4141	3.744e+11
4141.5	3.759e+11
4142	3.773e+11
4142.5	3.788e+11
4143	3.803e+11
4143.5	3.818e+11
4144	3.832e+11
4144.5	3.847e+11
4145	3.862e+11
4145.5	3.877e+11
4146	3.892e+11
4146.5	3.908e+11
4147	3.923e+11
4147.5	3.938e+11
4148	3.953e+11
4148.5	3.968e+11
4149	3.984e+11
4149.5	3.999e+11
4150	4.015e+11
4150.5	4.03e+11
4151	4.046e+11
4151.5	4.061e+11
4152	4.077e+11
4152.5	4.093e+11
4153	4.109e+11
4153.5	4.124e+11
4154	4.14e+11
4154.5	4.156e+11
4155	4.172e+11
4155.5	4.188e+11
4156	4.204e+11
4156.5	4.22e+11
4157	4.236e+11
4157.5	4.253e+11
4158	4.269e+11
4158.5	4.285e+11
4159	4.302e+11
4159.5	4.318e+11
4160	4.335e+11
4160.5	4.351e+11
4161	4.368e+11
4161.5	4.385e+11
4162	4.401e+11
4162.5	4.418e+11
4163	4.435e+11
4163.5	4.452e+11
4164	4.469e+11
4164.5	4.486e+11
4165	4.503e+11
4165.5	4.52e+11
4166	4.537e+11
4166.5	4.554e+11
4167	4.571e+11
4167.5	4.589e+11
4168	4.606e+11
4168.5	4.623e+11
4169	4.641e+11
4169.5	4.658e+11
4170	4.676e+11
4170.5	4.693e+11
4171	4.711e+11
4171.5	4.728e+11
4172	4.746e+11
4172.5	4.764e+11
4173	4.782e+11
4173.5	4.8e+11
4174	4.818e+11
4174.5	4.835e+11
4175	4.853e+11
4175.5	4.871e+11
4176	4.89e+11
4176.5	4.908e+11
4177	4.926e+11
4177.5	4.944e+11
4178	4.962e+11
4178.5	4.98e+11
4179	4.999e+11
4179.5	5.017e+11
4180	5.035e+11
4180.5	5.054e+11
4181	5.072e+11
4181.5	5.091e+11
4182	5.109e+11
4182.5	5.128e+11
4183	5.146e+11
4183.5	5.164e+11
4184	5.183e+11
4184.5	5.202e+11
4185	5.22e+11
4185.5	5.239e+11
4186	5.258e+11
4186.5	5.276e+11
4187	5.295e+11
4187.5	5.314e+11
4188	5.333e+11
4188.5	5.351e+11
4189	5.37e+11
4189.5	5.389e+11
4190	5.408e+11
4190.5	5.426e+11
4191	5.445e+11
4191.5	5.464e+11
4192	5.483e+11
4192.5	5.502e+11
4193	5.521e+11
4193.5	5.54e+11
4194	5.559e+11
4194.5	5.578e+11
4195	5.597e+11
4195.5	5.615e+11
4196	5.635e+11
4196.5	5.654e+11
4197	5.673e+11
4197.5	5.692e+11
4198	5.711e+11
4198.5	5.73e+11
4199	5.749e+11
4199.5	5.768e+11
4200	5.787e+11
4200.5	5.806e+11
4201	5.825e+11
4201.5	5.844e+11
4202	5.864e+11
4202.5	5.883e+11
4203	5.902e+11
4203.5	5.921e+11
4204	5.941e+11
4204.5	5.96e+11
4205	5.979e+11
4205.5	5.998e+11
4206	6.018e+11
4206.5	6.037e+11
4207	6.056e+11
4207.5	6.076e+11
4208	6.095e+11
4208.5	6.114e+11
4209	6.133e+11
4209.5	6.152e+11
4210	6.172e+11
4210.5	6.191e+11
4211	6.211e+11
4211.5	6.23e+11
4212	6.249e+11
4212.5	6.268e+11
4213	6.287e+11
4213.5	6.307e+11
4214	6.326e+11
4214.5	6.345e+11
4215	6.365e+11
4215.5	6.384e+11
4216	6.403e+11
4216.5	6.423e+11
4217	6.442e+11
4217.5	6.461e+11
4218	6.48e+11
4218.5	6.499e+11
4219	6.519e+11
4219.5	6.538e+11
4220	6.558e+11
4220.5	6.577e+11
4221	6.596e+11
4221.5	6.615e+11
4222	6.634e+11
4222.5	6.654e+11
4223	6.673e+11
4223.5	6.692e+11
4224	6.712e+11
4224.5	6.731e+11
4225	6.75e+11
4225.5	6.77e+11
4226	6.789e+11
4226.5	6.808e+11
4227	6.827e+11
4227.5	6.847e+11
4228	6.866e+11
4228.5	6.886e+11
4229	6.905e+11
4229.5	6.924e+11
4230	6.943e+11
4230.5	6.962e+11
4231	6.982e+11
4231.5	7.001e+11
4232	7.02e+11
4232.5	7.039e+11
4233	7.058e+11
4233.5	7.077e+11
4234	7.097e+11
4234.5	7.116e+11
4235	7.135e+11
4235.5	7.154e+11
4236	7.173e+11
4236.5	7.192e+11
4237	7.211e+11
4237.5	7.23e+11
4238	7.249e+11
4238.5	7.267e+11
4239	7.286e+11
4239.5	7.305e+11
4240	7.324e+11
4240.5	7.343e+11
4241	7.361e+11
4241.5	7.38e+11
4242	7.399e+11
4242.5	7.417e+11
4243	7.436e+11
4243.5	7.455e+11
4244	7.473e+11
4244.5	7.491e+11
4245	7.509e+11
4245.5	7.528e+11
4246	7.546e+11
4246.5	7.564e+11
4247	7.582e+11
4247.5	7.6e+11
4248	7.618e+11
4248.5	7.636e+11
4249	7.654e+11
4249.5	7.672e+11
4250	7.689e+11
4250.5	7.706e+11
4251	7.724e+11
4251.5	7.741e+11
4252	7.759e+11
4252.5	7.776e+11
4253	7.793e+11
4253.5	7.81e+11
4254	7.827e+11
4254.5	7.844e+11
4255	7.861e+11
4255.5	7.878e+11
4256	7.894e+11
4256.5	7.91e+11
4257	7.927e+11
4257.5	7.943e+11
4258	7.96e+11
4258.5	7.976e+11
4259	7.991e+11
4259.5	8.007e+11
4260	8.023e+11
4260.5	8.039e+11
4261	8.054e+11
4261.5	8.07e+11
4262	8.085e+11
4262.5	8.1e+11
4263	8.115e+11
4263.5	8.131e+11
4264	8.145e+11
4264.5	8.16e+11
4265	8.174e+11
4265.5	8.189e+11
4266	8.203e+11
4266.5	8.218e+11
4267	8.232e+11
4267.5	8.246e+11
4268	8.26e+11
4268.5	8.273e+11
4269	8.287e+11
4269.5	8.301e+11
4270	8.315e+11
4270.5	8.328e+11
4271	8.341e+11
4271.5	8.354e+11
4272	8.367e+11
4272.5	8.38e+11
4273	8.393e+11
4273.5	8.405e+11
4274	8.417e+11
4274.5	8.43e+11
4275	8.442e+11
4275.5	8.454e+11
4276	8.466e+11
4276.5	8.478e+11
4277	8.489e+11
4277.5	8.501e+11
4278	8.513e+11
4278.5	8.524e+11
4279	8.535e+11
4279.5	8.547e+11
4280	8.557e+11
4280.5	8.568e+11
4281	8.579e+11
4281.5	8.59e+11
4282	8.6e+11
4282.5	8.611e+11
4283	8.62e+11
4283.5	8.63e+11
4284	8.641e+11
4284.5	8.651e+11
4285	8.66e+11
4285.5	8.67e+11
4286	8.679e+11
4286.5	8.688e+11
4287	8.698e+11
4287.5	8.707e+11
4288	8.716e+11
4288.5	8.725e+11
4289	8.733e+11
4289.5	8.742e+11
4290	8.751e+11
4290.5	8.759e+11
4291	8.767e+11
4291.5	8.775e+11
4292	8.782e+11
4292.5	8.79e+11
4293	8.798e+11
4293.5	8.806e+11
4294	8.813e+11
4294.5	8.82e+11
4295	8.826e+11
4295.5	8.833e+11
4296	8.84e+11
4296.5	8.847e+11
4297	8.853e+11
4297.5	8.859e+11
4298	8.864e+11
4298.5	8.87e+11
4299	8.876e+11
4299.5	8.881e+11
4300	8.887e+11
4300.5	8.891e+11
4301	8.896e+11
4301.5	8.901e+11
4302	8.905e+11
4302.5	8.91e+11
4303	8.914e+11
4303.5	8.917e+11
4304	8.92e+11
4304.5	8.924e+11
4305	8.927e+11
4305.5	8.93e+11
4306	8.933e+11
4306.5	8.936e+11
4307	8.937e+11
4307.5	8.94e+11
4308	8.942e+11
4308.5	8.944e+11
4309	8.945e+11
4309.5	8.946e+11
4310	8.947e+11
4310.5	8.948e+11
4311	8.949e+11
4311.5	8.949e+11
4312	8.949e+11
4312.5	8.949e+11
4313	8.948e+11
4313.5	8.948e+11
4314	8.947e+11
4314.5	8.946e+11
4315	8.944e+11
4315.5	8.943e+11
4316	8.94e+11
4316.5	8.939e+11
4317	8.937e+11
4317.5	8.934e+11
4318	8.931e+11
4318.5	8.928e+11
4319	8.924e+11
4319.5	8.922e+11
4320	8.918e+11
4320.5	8.914e+11
4321	8.91e+11
4321.5	8.905e+11
4322	8.9e+11
4322.5	8.896e+11
4323	8.891e+11
4323.5	8.886e+11
4324	8.88e+11
4324.5	8.874e+11
4325	8.868e+11
4325.5	8.862e+11
4326	8.856e+11
4326.5	8.849e+11
4327	8.842e+11
4327.5	8.835e+11
4328	8.828e+11
4328.5	8.82e+11
4329	8.812e+11
4329.5	8.805e+11
4330	8.796e+11
4330.5	8.788e+11
4331	8.779e+11
4331.5	8.771e+11
4332	8.762e+11
4332.5	8.752e+11
4333	8.743e+11
4333.5	8.733e+11
4334	8.723e+11
4334.5	8.714e+11
4335	8.703e+11
4335.5	8.693e+11
4336	8.683e+11
4336.5	8.672e+11
4337	8.661e+11
4337.5	8.65e+11
4338	8.639e+11
4338.5	8.627e+11
4339	8.615e+11
4339.5	8.604e+11
4340	8.592e+11
4340.5	8.58e+11
4341	8.567e+11
4341.5	8.555e+11
4342	8.542e+11
4342.5	8.529e+11
4343	8.516e+11
4343.5	8.503e+11
4344	8.49e+11
4344.5	8.477e+11
4345	8.463e+11
4345.5	8.45e+11
4346	8.436e+11
4346.5	8.422e+11
4347	8.408e+11
4347.5	8.394e+11
4348	8.379e+11
4348.5	8.365e+11
4349	8.35e+11
4349.5	8.336e+11
4350	8.321e+11
4350.5	8.306e+11
4351	8.291e+11
4351.5	8.275e+11
4352	8.26e+11
4352.5	8.245e+11
4353	8.229e+11
4353.5	8.214e+11
4354	8.198e+11
4354.5	8.182e+11
4355	8.166e+11
4355.5	8.15e+11
4356	8.134e+11
4356.5	8.117e+11
4357	8.101e+11
4357.5	8.084e+11
4358	8.068e+11
4358.5	8.051e+11
4359	8.034e+11
4359.5	8.018e+11
4360	8.001e+11
4360.5	7.983e+11
4361	7.966e+11
4361.5	7.949e+11
4362	7.932e+11
4362.5	7.915e+11
4363	7.897e+11
4363.5	7.88e+11
4364	7.862e+11
4364.5	7.845e+11
4365	7.827e+11
4365.5	7.81e+11
4366	7.792e+11
4366.5	7.774e+11
4367	7.756e+11
4367.5	7.739e+11
4368	7.721e+11
4368.5	7.703e+11
4369	7.685e+11
4369.5	7.667e+11
4370	7.65e+11
4370.5	7.632e+11
4371	7.614e+11
4371.5	7.596e+11
4372	7.579e+11
4372.5	7.56e+11
4373	7.543e+11
4373.5	7.525e+11
4374	7.508e+11
4374.5	7.49e+11
4375	7.473e+11
4375.5	7.455e+11
4376	7.438e+11
4376.5	7.421e+11
4377	7.403e+11
4377.5	7.386e+11
4378	7.37e+11
4378.5	7.353e+11
4379	7.336e+11
4379.5	7.32e+11
4380	7.303e+11
4380.5	7.287e+11
4381	7.272e+11
4381.5	7.255e+11
4382	7.24e+11
4382.5	7.225e+11
4383	7.21e+11
4383.5	7.195e+11
4384	7.181e+11
4384.5	7.166e+11
4385	7.152e+11
4385.5	7.138e+11
4386	7.125e+11
4386.5	7.111e+11
4387	7.099e+11
4387.5	7.086e+11
4388	7.074e+11
4388.5	7.063e+11
4389	7.051e+11
4389.5	7.04e+11
4390	7.03e+11
4390.5	7.02e+11
4391	7.01e+11
4391.5	7.001e+11
4392	6.993e+11
4392.5	6.985e+11
4393	6.978e+11
4393.5	6.97e+11
4394	6.963e+11
4394.5	6.957e+11
4395	6.952e+11
4395.5	6.948e+11
4396	6.944e+11
4396.5	6.939e+11
4397	6.936e+11
4397.5	6.934e+11
4398	6.932e+11
4398.5	6.932e+11
4399	6.931e+11
4399.5	6.931e+11
4400	6.932e+11
4400.5	6.934e+11
4401	6.936e+11
4401.5	6.94e+11
4402	6.944e+11
4402.5	6.948e+11
4403	6.953e+11
4403.5	6.96e+11
4404	6.967e+11
4404.5	6.975e+11
4405	6.984e+11
4405.5	6.993e+11
4406	7.004e+11
4406.5	7.015e+11
4407	7.027e+11
4407.5	7.041e+11
4408	7.055e+11
4408.5	7.07e+11
4409	7.086e+11
4409.5	7.103e+11
4410	7.121e+11
4410.5	7.141e+11
4411	7.162e+11
4411.5	7.182e+11
4412	7.205e+11
4412.5	7.228e+11
4413	7.253e+11
4413.5	7.28e+11
4414	7.307e+11
4414.5	7.334e+11
4415	7.364e+11
4415.5	7.395e+11
4416	7.427e+11
4416.5	7.461e+11
4417	7.496e+11
4417.5	7.532e+11
4418	7.57e+11
4418.5	7.609e+11
4419	7.65e+11
4419.5	7.693e+11
4420	7.736e+11
4420.5	7.781e+11
4421	7.828e+11
4421.5	7.876e+11
4422	7.928e+11
4422.5	7.98e+11
4423	8.033e+11
4423.5	8.088e+11
4424	8.146e+11
4424.5	8.205e+11
4425	8.267e+11
4425.5	8.33e+11
4426	8.395e+11
4426.5	8.461e+11
4427	8.53e+11
4427.5	8.601e+11
4428	8.675e+11
4428.5	8.75e+11
4429	8.828e+11
4429.5	8.906e+11
4430	8.988e+11
4430.5	9.072e+11
4431	9.16e+11
4431.5	9.249e+11
4432	9.34e+11
4432.5	9.432e+11
4433	9.528e+11
4433.5	9.626e+11
4434	9.729e+11
4434.5	9.833e+11
4435	9.939e+11
4435.5	1.005e+12
4436	1.016e+12
4436.5	1.027e+12
4437	1.039e+12
4437.5	1.051e+12
4438	1.063e+12
4438.5	1.076e+12
4439	1.089e+12
4439.5	1.102e+12
4440	1.115e+12
4440.5	1.129e+12
4441	1.143e+12
4441.5	1.157e+12
4442	1.172e+12
4442.5	1.187e+12
4443	1.202e+12
4443.5	1.218e+12
4444	1.234e+12
4444.5	1.25e+12
4445	1.267e+12
4445.5	1.284e+12
4446	1.301e+12
4446.5	1.319e+12
4447	1.337e+12
4447.5	1.355e+12
4448	1.374e+12
4448.5	1.394e+12
4449	1.413e+12
4449.5	1.433e+12
4450	1.453e+12
4450.5	1.474e+12
4451	1.495e+12
4451.5	1.517e+12
4452	1.539e+12
4452.5	1.561e+12
4453	1.584e+12
4453.5	1.607e+12
4454	1.631e+12
4454.5	1.655e+12
4455	1.68e+12
4455.5	1.705e+12
4456	1.73e+12
4456.5	1.756e+12
4457	1.782e+12
4457.5	1.81e+12
4458	1.837e+12
4458.5	1.865e+12
4459	1.893e+12
4459.5	1.922e+12
4460	1.952e+12
4460.5	1.982e+12
4461	2.013e+12
4461.5	2.044e+12
4462	2.076e+12
4462.5	2.108e+12
4463	2.141e+12
4463.5	2.174e+12
4464	2.208e+12
4464.5	2.243e+12
4465	2.278e+12
4465.5	2.314e+12
4466	2.351e+12
4466.5	2.388e+12
4467	2.426e+12
4467.5	2.464e+12
4468	2.503e+12
4468.5	2.542e+12
4469	2.583e+12
4469.5	2.624e+12
4470	2.666e+12
4470.5	2.708e+12
4471	2.751e+12
4471.5	2.795e+12
4472	2.84e+12
4472.5	2.885e+12
4473	2.931e+12
4473.5	2.978e+12
4474	3.025e+12
4474.5	3.073e+12
4475	3.122e+12
4475.5	3.172e+12
4476	3.222e+12
4476.5	3.273e+12
4477	3.325e+12
4477.5	3.377e+12
4478	3.431e+12
4478.5	3.485e+12
4479	3.54e+12
4479.5	3.595e+12
4480	3.652e+12
4480.5	3.709e+12
4481	3.768e+12
4481.5	3.826e+12
4482	3.886e+12
4482.5	3.946e+12
4483	4.008e+12
4483.5	4.07e+12
4484	4.133e+12
4484.5	4.197e+12
4485	4.262e+12
4485.5	4.327e+12
4486	4.394e+12
4486.5	4.461e+12
4487	4.53e+12
4487.5	4.599e+12
4488	4.67e+12
4488.5	4.741e+12
4489	4.812e+12
4489.5	4.886e+12
4490	4.96e+12
4490.5	5.035e+12
4491	5.112e+12
4491.5	5.189e+12
4492	5.267e+12
4492.5	5.347e+12
4493	5.427e+12
4493.5	5.509e+12
4494	5.591e+12
4494.5	5.675e+12
4495	5.759e+12
4495.5	5.846e+12
4496	5.934e+12
4496.5	6.022e+12
4497	6.112e+12
4497.5	6.203e+12
4498	6.295e+12
4498.5	6.389e+12
4499	6.484e+12
4499.5	6.58e+12
4500	6.677e+12
4500.5	6.776e+12
4501	6.876e+12
4501.5	6.978e+12
4502	7.081e+12
4502.5	7.185e+12
4503	7.291e+12
4503.5	7.398e+12
4504	7.506e+12
4504.5	7.617e+12
4505	7.729e+12
4505.5	7.842e+12
4506	7.956e+12
4506.5	8.072e+12
4507	8.189e+12
4507.5	8.309e+12
4508	8.43e+12
4508.5	8.552e+12
4509	8.675e+12
4509.5	8.8e+12
4510	8.927e+12
4510.5	9.057e+12
4511	9.187e+12
4511.5	9.319e+12
4512	9.452e+12
4512.5	9.587e+12
4513	9.723e+12
4513.5	9.864e+12
4514	1e+13
4514.5	1.015e+13
4515	1.029e+13
4515.5	1.044e+13
4516	1.058e+13
4516.5	1.073e+13
4517	1.088e+13
4517.5	1.104e+13
4518	1.119e+13
4518.5	1.135e+13
4519	1.151e+13
4519.5	1.167e+13
4520	1.183e+13
4520.5	1.2e+13
4521	1.217e+13
4521.5	1.233e+13
4522	1.251e+13
4522.5	1.268e+13
4523	1.286e+13
4523.5	1.303e+13
4524	1.321e+13
4524.5	1.339e+13
4525	1.358e+13
4525.5	1.377e+13
4526	1.396e+13
4526.5	1.415e+13
4527	1.434e+13
4527.5	1.454e+13
4528	1.474e+13
4528.5	1.494e+13
4529	1.514e+13
4529.5	1.535e+13
4530	1.555e+13
4530.5	1.576e+13
4531	1.598e+13
4531.5	1.619e+13
4532	1.641e+13
4532.5	1.663e+13
4533	1.686e+13
4533.5	1.708e+13
4534	1.731e+13
4534.5	1.755e+13
4535	1.778e+13
4535.5	1.802e+13
4536	1.826e+13
4536.5	1.85e+13
4537	1.875e+13
4537.5	1.9e+13
4538	1.925e+13
4538.5	1.95e+13
4539	1.976e+13
4539.5	2.002e+13
4540	2.029e+13
4540.5	2.055e+13
4541	2.083e+13
4541.5	2.11e+13
4542	2.138e+13
4542.5	2.166e+13
4543	2.194e+13
4543.5	2.223e+13
4544	2.252e+13
4544.5	2.282e+13
4545	2.312e+13
4545.5	2.343e+13
4546	2.373e+13
4546.5	2.404e+13
4547	2.436e+13
4547.5	2.468e+13
4548	2.5e+13
4548.5	2.533e+13
4549	2.566e+13
4549.5	2.6e+13
4550	2.634e+13
4550.5	2.669e+13
4551	2.704e+13
4551.5	2.74e+13
4552	2.776e+13
4552.5	2.813e+13
4553	2.85e+13
4553.5	2.887e+13
4554	2.925e+13
4554.5	2.965e+13
4555	3.004e+13
4555.5	3.044e+13
4556	3.084e+13
4556.5	3.125e+13
4557	3.167e+13
4557.5	3.209e+13
4558	3.252e+13
4558.5	3.296e+13
4559	3.34e+13
4559.5	3.384e+13
4560	3.43e+13
4560.5	3.476e+13
4561	3.523e+13
4561.5	3.57e+13
4562	3.618e+13
4562.5	3.667e+13
4563	3.717e+13
4563.5	3.767e+13
4564	3.818e+13
4564.5	3.869e+13
4565	3.922e+13
4565.5	3.974e+13
4566	4.028e+13
4566.5	4.083e+13
4567	4.137e+13
4567.5	4.193e+13
4568	4.249e+13
4568.5	4.306e+13
4569	4.364e+13
4569.5	4.422e+13
4570	4.481e+13
4570.5	4.54e+13
4571	4.6e+13
4571.5	4.66e+13
4572	4.722e+13
4572.5	4.783e+13
4573	4.845e+13
4573.5	4.907e+13
4574	4.97e+13
4574.5	5.033e+13
4575	5.096e+13
4575.5	5.16e+13
4576	5.224e+13
4576.5	5.287e+13
4577	5.351e+13
4577.5	5.415e+13
4578	5.48e+13
4578.5	5.543e+13
4579	5.607e+13
4579.5	5.671e+13
4580	5.734e+13
4580.5	5.797e+13
4581	5.86e+13
4581.5	5.922e+13
4582	5.984e+13
4582.5	6.045e+13
4583	6.105e+13
4583.5	6.165e+13
4584	6.224e+13
4584.5	6.281e+13
4585	6.338e+13
4585.5	6.394e+13
4586	6.449e+13
4586.5	6.503e+13
4587	6.555e+13
4587.5	6.605e+13
4588	6.655e+13
4588.5	6.703e+13
4589	6.749e+13
4589.5	6.794e+13
4590	6.837e+13
4590.5	6.878e+13
4591	6.918e+13
4591.5	6.955e+13
4592	6.991e+13
4592.5	7.025e+13
4593	7.056e+13
4593.5	7.085e+13
4594	7.113e+13
4594.5	7.138e+13
4595	7.161e+13
4595.5	7.181e+13
4596	7.199e+13
4596.5	7.215e+13
4597	7.229e+13
4597.5	7.24e+13
4598	7.248e+13
4598.5	7.255e+13
4599	7.258e+13
4599.5	7.259e+13
4600	7.258e+13
4600.5	7.254e+13
4601	7.248e+13
4601.5	7.239e+13
4602	7.228e+13
4602.5	7.213e+13
4603	7.197e+13
4603.5	7.178e+13
4604	7.156e+13
4604.5	7.132e+13
4605	7.105e+13
4605.5	7.075e+13
4606	7.043e+13
4606.5	7.009e+13
4607	6.972e+13
4607.5	6.932e+13
4608	6.89e+13
4608.5	6.845e+13
4609	6.798e+13
4609.5	6.749e+13
4610	6.697e+13
4610.5	6.643e+13
4611	6.586e+13
4611.5	6.526e+13
4612	6.465e+13
4612.5	6.401e+13
4613	6.335e+13
4613.5	6.267e+13
4614	6.197e+13
4614.5	6.124e+13
4615	6.049e+13
4615.5	5.972e+13
4616	5.894e+13
4616.5	5.813e+13
4617	5.73e+13
4617.5	5.645e+13
4618	5.559e+13
4618.5	5.471e+13
4619	5.381e+13
4619.5	5.29e+13
4620	5.197e+13
4620.5	5.103e+13
4621	5.007e+13
4621.5	4.91e+13
4622	4.812e+13
4622.5	4.713e+13
4623	4.613e+13
4623.5	4.512e+13
4624	4.41e+13
4624.5	4.308e+13
4625	4.206e+13
4625.5	4.102e+13
4626	3.999e+13
4626.5	3.895e+13
4627	3.791e+13
4627.5	3.687e+13
4628	3.584e+13
4628.5	3.481e+13
4629	3.378e+13
4629.5	3.275e+13
4630	3.173e+13
4630.5	3.073e+13
4631	2.973e+13
4631.5	2.874e+13
4632	2.776e+13
4632.5	2.678e+13
4633	2.583e+13
4633.5	2.489e+13
4634	2.397e+13
4634.5	2.306e+13
4635	2.216e+13
